id,Predicted Likes
1049,"low: (0, 3]"
1050,"low: (0, 3]"
1051,"low: (0, 3]"
1052,"low: (0, 3]"
1053,"low: (0, 3]"
1054,"low: (0, 3]"
1055,"low: (0, 3]"
1056,"low: (0, 3]"
1057,"low: (0, 3]"
1058,"low: (0, 3]"
1059,"low: (0, 3]"
1060,"low: (0, 3]"
1061,"low: (0, 3]"
1062,"low: (0, 3]"
1063,"low: (0, 3]"
1064,"low: (0, 3]"
1065,"low: (0, 3]"
1066,"low: (0, 3]"
1067,"low: (0, 3]"
1068,"high: (26, 233]"
1069,"normal: (3, 26]"
1070,"low: (0, 3]"
1071,"high: (26, 233]"
1072,"low: (0, 3]"
1073,"normal: (3, 26]"
1074,"high: (26, 233]"
1075,"low: (0, 3]"
1076,"low: (0, 3]"
1077,"low: (0, 3]"
1078,"low: (0, 3]"
1079,"low: (0, 3]"
1080,"low: (0, 3]"
1081,"low: (0, 3]"
1082,"low: (0, 3]"
1083,"low: (0, 3]"
1084,"low: (0, 3]"
1085,"low: (0, 3]"
1086,"low: (0, 3]"
1087,"low: (0, 3]"
1088,"low: (0, 3]"
1089,"low: (0, 3]"
1090,"low: (0, 3]"
1091,"low: (0, 3]"
1092,"low: (0, 3]"
1093,"low: (0, 3]"
1094,"normal: (3, 26]"
1095,"normal: (3, 26]"
1096,"low: (0, 3]"
1097,"low: (0, 3]"
1098,"low: (0, 3]"
1099,"low: (0, 3]"
1100,"low: (0, 3]"
1101,"low: (0, 3]"
1102,"low: (0, 3]"
1103,"low: (0, 3]"
1104,"low: (0, 3]"
1105,"low: (0, 3]"
1106,"low: (0, 3]"
1107,"low: (0, 3]"
1108,"low: (0, 3]"
1109,"low: (0, 3]"
1110,"low: (0, 3]"
1111,"low: (0, 3]"
1112,"low: (0, 3]"
1113,"low: (0, 3]"
1114,"low: (0, 3]"
1115,"low: (0, 3]"
1116,"low: (0, 3]"
1117,"low: (0, 3]"
1118,"low: (0, 3]"
1119,"low: (0, 3]"
1120,"low: (0, 3]"
1121,"low: (0, 3]"
1122,"low: (0, 3]"
1123,"low: (0, 3]"
1124,"normal: (3, 26]"
1125,"low: (0, 3]"
1126,"low: (0, 3]"
1127,"low: (0, 3]"
1128,"low: (0, 3]"
1129,"low: (0, 3]"
1130,"low: (0, 3]"
1131,"low: (0, 3]"
1132,"low: (0, 3]"
1133,"low: (0, 3]"
1134,"normal: (3, 26]"
1135,"low: (0, 3]"
1136,"low: (0, 3]"
1137,"normal: (3, 26]"
1138,"normal: (3, 26]"
1139,"low: (0, 3]"
1140,"low: (0, 3]"
1141,"low: (0, 3]"
1142,"low: (0, 3]"
1143,"normal: (3, 26]"
1144,"low: (0, 3]"
1145,"low: (0, 3]"
1146,"low: (0, 3]"
1147,"high: (26, 233]"
1148,"low: (0, 3]"
1149,"low: (0, 3]"
1150,"low: (0, 3]"
1151,"low: (0, 3]"
1152,"low: (0, 3]"
1153,"low: (0, 3]"
1154,"low: (0, 3]"
1155,"normal: (3, 26]"
1156,"low: (0, 3]"
1157,"low: (0, 3]"
1158,"low: (0, 3]"
1159,"low: (0, 3]"
1160,"normal: (3, 26]"
1161,"low: (0, 3]"
1162,"low: (0, 3]"
1163,"low: (0, 3]"
1164,"low: (0, 3]"
1165,"low: (0, 3]"
1166,"low: (0, 3]"
1167,"low: (0, 3]"
1168,"low: (0, 3]"
1169,"low: (0, 3]"
1170,"low: (0, 3]"
1171,"low: (0, 3]"
1172,"low: (0, 3]"
1173,"low: (0, 3]"
1174,"high: (26, 233]"
1175,"low: (0, 3]"
1176,"high: (26, 233]"
1177,"low: (0, 3]"
1178,"low: (0, 3]"
1179,"low: (0, 3]"
1180,"low: (0, 3]"
1181,"low: (0, 3]"
1182,"low: (0, 3]"
1183,"low: (0, 3]"
1184,"low: (0, 3]"
1185,"low: (0, 3]"
1186,"low: (0, 3]"
1187,"normal: (3, 26]"
1188,"low: (0, 3]"
1189,"low: (0, 3]"
1190,"low: (0, 3]"
1191,"low: (0, 3]"
1192,"low: (0, 3]"
1193,"low: (0, 3]"
1194,"low: (0, 3]"
1195,"low: (0, 3]"
1196,"normal: (3, 26]"
1197,"low: (0, 3]"
1198,"high: (26, 233]"
1199,"low: (0, 3]"
1200,"low: (0, 3]"
1201,"low: (0, 3]"
1202,"low: (0, 3]"
1203,"normal: (3, 26]"
1204,"low: (0, 3]"
1205,"low: (0, 3]"
1206,"low: (0, 3]"
1207,"low: (0, 3]"
1208,"low: (0, 3]"
1209,"low: (0, 3]"
1210,"normal: (3, 26]"
1211,"low: (0, 3]"
1212,"low: (0, 3]"
1213,"low: (0, 3]"
1214,"normal: (3, 26]"
1215,"low: (0, 3]"
1216,"low: (0, 3]"
1217,"low: (0, 3]"
1218,"normal: (3, 26]"
1219,"low: (0, 3]"
1220,"low: (0, 3]"
1221,"low: (0, 3]"
1222,"low: (0, 3]"
1223,"low: (0, 3]"
1224,"low: (0, 3]"
1225,"normal: (3, 26]"
1226,"low: (0, 3]"
1227,"low: (0, 3]"
1228,"low: (0, 3]"
1229,"low: (0, 3]"
1230,"low: (0, 3]"
1231,"low: (0, 3]"
1232,"low: (0, 3]"
1233,"low: (0, 3]"
1234,"normal: (3, 26]"
1235,"high: (26, 233]"
1236,"low: (0, 3]"
1237,"low: (0, 3]"
1238,"low: (0, 3]"
1239,"low: (0, 3]"
1240,"low: (0, 3]"
1241,"low: (0, 3]"
1242,"low: (0, 3]"
1243,"low: (0, 3]"
1244,"low: (0, 3]"
1245,"low: (0, 3]"
1246,"low: (0, 3]"
1247,"high: (26, 233]"
1248,"low: (0, 3]"
1249,"normal: (3, 26]"
1250,"low: (0, 3]"
1251,"low: (0, 3]"
1252,"low: (0, 3]"
1253,"low: (0, 3]"
1254,"high: (26, 233]"
1255,"low: (0, 3]"
1256,"low: (0, 3]"
1257,"high: (26, 233]"
1258,"high: (26, 233]"
1259,"normal: (3, 26]"
1260,"normal: (3, 26]"
1261,"low: (0, 3]"
1262,"low: (0, 3]"
1263,"low: (0, 3]"
1264,"low: (0, 3]"
1265,"low: (0, 3]"
1266,"low: (0, 3]"
1267,"low: (0, 3]"
1268,"normal: (3, 26]"
1269,"low: (0, 3]"
1270,"low: (0, 3]"
1271,"low: (0, 3]"
1272,"low: (0, 3]"
1273,"low: (0, 3]"
1274,"low: (0, 3]"
1275,"low: (0, 3]"
1276,"low: (0, 3]"
1277,"low: (0, 3]"
1278,"low: (0, 3]"
1279,"low: (0, 3]"
1280,"normal: (3, 26]"
1281,"low: (0, 3]"
1282,"low: (0, 3]"
1283,"low: (0, 3]"
1284,"low: (0, 3]"
1285,"low: (0, 3]"
1286,"low: (0, 3]"
1287,"normal: (3, 26]"
1288,"low: (0, 3]"
1289,"low: (0, 3]"
1290,"low: (0, 3]"
1291,"low: (0, 3]"
1292,"low: (0, 3]"
1293,"low: (0, 3]"
1294,"low: (0, 3]"
1295,"low: (0, 3]"
1296,"low: (0, 3]"
1297,"low: (0, 3]"
1298,"low: (0, 3]"
1299,"low: (0, 3]"
1300,"low: (0, 3]"
1301,"low: (0, 3]"
1302,"low: (0, 3]"
1303,"low: (0, 3]"
1304,"low: (0, 3]"
1305,"low: (0, 3]"
1306,"low: (0, 3]"
1307,"low: (0, 3]"
1308,"low: (0, 3]"
1309,"low: (0, 3]"
1310,"low: (0, 3]"
1311,"low: (0, 3]"
1312,"low: (0, 3]"
1313,"low: (0, 3]"
1314,"low: (0, 3]"
1315,"low: (0, 3]"
1316,"low: (0, 3]"
1317,"high: (26, 233]"
1318,"low: (0, 3]"
1319,"low: (0, 3]"
1320,"normal: (3, 26]"
1321,"low: (0, 3]"
1322,"low: (0, 3]"
1323,"low: (0, 3]"
1324,"low: (0, 3]"
1325,"low: (0, 3]"
1326,"low: (0, 3]"
1327,"low: (0, 3]"
1328,"low: (0, 3]"
1329,"normal: (3, 26]"
1330,"low: (0, 3]"
1331,"low: (0, 3]"
1332,"low: (0, 3]"
1333,"normal: (3, 26]"
1334,"low: (0, 3]"
1335,"low: (0, 3]"
1336,"normal: (3, 26]"
1337,"low: (0, 3]"
1338,"low: (0, 3]"
1339,"low: (0, 3]"
1340,"low: (0, 3]"
1341,"low: (0, 3]"
1342,"low: (0, 3]"
1343,"low: (0, 3]"
1344,"low: (0, 3]"
1345,"low: (0, 3]"
1346,"low: (0, 3]"
1347,"low: (0, 3]"
1348,"low: (0, 3]"
1349,"low: (0, 3]"
1350,"low: (0, 3]"
1351,"low: (0, 3]"
1352,"normal: (3, 26]"
1353,"low: (0, 3]"
1354,"low: (0, 3]"
1355,"low: (0, 3]"
1356,"low: (0, 3]"
1357,"low: (0, 3]"
1358,"low: (0, 3]"
1359,"low: (0, 3]"
1360,"low: (0, 3]"
1361,"low: (0, 3]"
1362,"low: (0, 3]"
1363,"normal: (3, 26]"
1364,"low: (0, 3]"
1365,"normal: (3, 26]"
1366,"normal: (3, 26]"
1367,"low: (0, 3]"
1368,"low: (0, 3]"
1369,"low: (0, 3]"
1370,"low: (0, 3]"
1371,"normal: (3, 26]"
1372,"normal: (3, 26]"
1373,"normal: (3, 26]"
1374,"low: (0, 3]"
1375,"low: (0, 3]"
1376,"low: (0, 3]"
1377,"low: (0, 3]"
1378,"high: (26, 233]"
1379,"low: (0, 3]"
1380,"low: (0, 3]"
1381,"famous: (233, 4997]"
1382,"low: (0, 3]"
1383,"low: (0, 3]"
1384,"low: (0, 3]"
1385,"low: (0, 3]"
1386,"low: (0, 3]"
1387,"low: (0, 3]"
1388,"low: (0, 3]"
1389,"low: (0, 3]"
1390,"low: (0, 3]"
1391,"low: (0, 3]"
1392,"low: (0, 3]"
1393,"low: (0, 3]"
1394,"low: (0, 3]"
1395,"high: (26, 233]"
1396,"low: (0, 3]"
1397,"low: (0, 3]"
1398,"low: (0, 3]"
1399,"low: (0, 3]"
1400,"low: (0, 3]"
1401,"low: (0, 3]"
1402,"low: (0, 3]"
1403,"low: (0, 3]"
1404,"low: (0, 3]"
1405,"low: (0, 3]"
1406,"low: (0, 3]"
1407,"low: (0, 3]"
1408,"low: (0, 3]"
1409,"high: (26, 233]"
1410,"low: (0, 3]"
1411,"normal: (3, 26]"
1412,"low: (0, 3]"
1413,"low: (0, 3]"
1414,"low: (0, 3]"
1415,"low: (0, 3]"
1416,"low: (0, 3]"
1417,"low: (0, 3]"
1418,"high: (26, 233]"
1419,"normal: (3, 26]"
1420,"low: (0, 3]"
1421,"normal: (3, 26]"
1422,"low: (0, 3]"
1423,"low: (0, 3]"
1424,"low: (0, 3]"
1425,"low: (0, 3]"
1426,"low: (0, 3]"
1427,"low: (0, 3]"
1428,"low: (0, 3]"
1429,"high: (26, 233]"
1430,"low: (0, 3]"
1431,"low: (0, 3]"
1432,"low: (0, 3]"
1433,"low: (0, 3]"
1434,"low: (0, 3]"
1435,"normal: (3, 26]"
1436,"low: (0, 3]"
1437,"low: (0, 3]"
1438,"low: (0, 3]"
1439,"low: (0, 3]"
1440,"low: (0, 3]"
1441,"low: (0, 3]"
1442,"low: (0, 3]"
1443,"low: (0, 3]"
1444,"low: (0, 3]"
1445,"low: (0, 3]"
1446,"low: (0, 3]"
1447,"low: (0, 3]"
1448,"normal: (3, 26]"
1449,"low: (0, 3]"
1450,"low: (0, 3]"
1451,"low: (0, 3]"
1452,"low: (0, 3]"
1453,"low: (0, 3]"
1454,"low: (0, 3]"
1455,"low: (0, 3]"
1456,"low: (0, 3]"
1457,"low: (0, 3]"
1458,"low: (0, 3]"
1459,"low: (0, 3]"
1460,"low: (0, 3]"
1461,"low: (0, 3]"
1462,"low: (0, 3]"
1463,"low: (0, 3]"
1464,"low: (0, 3]"
1465,"low: (0, 3]"
1466,"low: (0, 3]"
1467,"low: (0, 3]"
1468,"low: (0, 3]"
1469,"normal: (3, 26]"
1470,"low: (0, 3]"
1471,"low: (0, 3]"
1472,"low: (0, 3]"
1473,"low: (0, 3]"
1474,"low: (0, 3]"
1475,"low: (0, 3]"
1476,"low: (0, 3]"
1477,"low: (0, 3]"
1478,"low: (0, 3]"
1479,"low: (0, 3]"
1480,"low: (0, 3]"
1481,"low: (0, 3]"
1482,"low: (0, 3]"
1483,"low: (0, 3]"
1484,"normal: (3, 26]"
1485,"low: (0, 3]"
1486,"high: (26, 233]"
1487,"low: (0, 3]"
1488,"normal: (3, 26]"
1489,"low: (0, 3]"
1490,"low: (0, 3]"
1491,"low: (0, 3]"
1492,"low: (0, 3]"
1493,"low: (0, 3]"
1494,"normal: (3, 26]"
1495,"low: (0, 3]"
1496,"low: (0, 3]"
1497,"low: (0, 3]"
1498,"low: (0, 3]"
1499,"low: (0, 3]"
1500,"low: (0, 3]"
1501,"low: (0, 3]"
1502,"normal: (3, 26]"
1503,"low: (0, 3]"
1504,"low: (0, 3]"
1505,"low: (0, 3]"
1506,"low: (0, 3]"
1507,"low: (0, 3]"
1508,"famous: (233, 4997]"
1509,"low: (0, 3]"
1510,"low: (0, 3]"
1511,"low: (0, 3]"
1512,"high: (26, 233]"
1513,"low: (0, 3]"
1514,"low: (0, 3]"
1515,"normal: (3, 26]"
1516,"low: (0, 3]"
1517,"low: (0, 3]"
1518,"low: (0, 3]"
1519,"low: (0, 3]"
1520,"low: (0, 3]"
1521,"low: (0, 3]"
1522,"low: (0, 3]"
1523,"low: (0, 3]"
1524,"low: (0, 3]"
1525,"low: (0, 3]"
1526,"low: (0, 3]"
1527,"low: (0, 3]"
1528,"low: (0, 3]"
1529,"low: (0, 3]"
1530,"low: (0, 3]"
1531,"high: (26, 233]"
1532,"low: (0, 3]"
1533,"low: (0, 3]"
1534,"low: (0, 3]"
1535,"low: (0, 3]"
1536,"low: (0, 3]"
1537,"high: (26, 233]"
1538,"low: (0, 3]"
1539,"low: (0, 3]"
1540,"low: (0, 3]"
1541,"low: (0, 3]"
1542,"high: (26, 233]"
1543,"low: (0, 3]"
1544,"low: (0, 3]"
1545,"low: (0, 3]"
1546,"low: (0, 3]"
1547,"low: (0, 3]"
1548,"famous: (233, 4997]"
1549,"low: (0, 3]"
1550,"low: (0, 3]"
1551,"low: (0, 3]"
1552,"low: (0, 3]"
1553,"low: (0, 3]"
1554,"low: (0, 3]"
1555,"low: (0, 3]"
1556,"low: (0, 3]"
1557,"normal: (3, 26]"
1558,"normal: (3, 26]"
1559,"high: (26, 233]"
1560,"low: (0, 3]"
1561,"normal: (3, 26]"
1562,"low: (0, 3]"
1563,"normal: (3, 26]"
1564,"low: (0, 3]"
1565,"low: (0, 3]"
1566,"normal: (3, 26]"
1567,"normal: (3, 26]"
1568,"low: (0, 3]"
1569,"low: (0, 3]"
1570,"low: (0, 3]"
1571,"low: (0, 3]"
1572,"low: (0, 3]"
1573,"low: (0, 3]"
1574,"low: (0, 3]"
1575,"low: (0, 3]"
1576,"low: (0, 3]"
1577,"normal: (3, 26]"
1578,"low: (0, 3]"
1579,"low: (0, 3]"
1580,"low: (0, 3]"
1581,"high: (26, 233]"
1582,"high: (26, 233]"
1583,"low: (0, 3]"
1584,"low: (0, 3]"
1585,"low: (0, 3]"
1586,"low: (0, 3]"
1587,"low: (0, 3]"
1588,"normal: (3, 26]"
1589,"low: (0, 3]"
1590,"low: (0, 3]"
1591,"low: (0, 3]"
1592,"low: (0, 3]"
1593,"low: (0, 3]"
1594,"low: (0, 3]"
1595,"low: (0, 3]"
1596,"low: (0, 3]"
1597,"normal: (3, 26]"
1598,"low: (0, 3]"
1599,"low: (0, 3]"
1600,"low: (0, 3]"
1601,"low: (0, 3]"
1602,"famous: (233, 4997]"
1603,"low: (0, 3]"
1604,"normal: (3, 26]"
1605,"low: (0, 3]"
1606,"low: (0, 3]"
1607,"normal: (3, 26]"
1608,"low: (0, 3]"
1609,"low: (0, 3]"
1610,"low: (0, 3]"
1611,"low: (0, 3]"
1612,"low: (0, 3]"
1613,"low: (0, 3]"
1614,"normal: (3, 26]"
1615,"low: (0, 3]"
1616,"low: (0, 3]"
1617,"low: (0, 3]"
1618,"low: (0, 3]"
1619,"low: (0, 3]"
1620,"normal: (3, 26]"
1621,"normal: (3, 26]"
1622,"low: (0, 3]"
1623,"low: (0, 3]"
1624,"normal: (3, 26]"
1625,"low: (0, 3]"
1626,"normal: (3, 26]"
1627,"low: (0, 3]"
1628,"low: (0, 3]"
1629,"low: (0, 3]"
1630,"low: (0, 3]"
1631,"high: (26, 233]"
1632,"low: (0, 3]"
1633,"low: (0, 3]"
1634,"low: (0, 3]"
1635,"low: (0, 3]"
1636,"low: (0, 3]"
1637,"normal: (3, 26]"
1638,"low: (0, 3]"
1639,"low: (0, 3]"
1640,"low: (0, 3]"
1641,"low: (0, 3]"
1642,"low: (0, 3]"
1643,"low: (0, 3]"
1644,"low: (0, 3]"
1645,"low: (0, 3]"
1646,"low: (0, 3]"
1647,"low: (0, 3]"
1648,"high: (26, 233]"
1649,"low: (0, 3]"
1650,"low: (0, 3]"
1651,"low: (0, 3]"
1652,"high: (26, 233]"
1653,"low: (0, 3]"
1654,"low: (0, 3]"
1655,"low: (0, 3]"
1656,"low: (0, 3]"
1657,"low: (0, 3]"
1658,"low: (0, 3]"
1659,"low: (0, 3]"
1660,"low: (0, 3]"
1661,"low: (0, 3]"
1662,"low: (0, 3]"
1663,"high: (26, 233]"
1664,"low: (0, 3]"
1665,"normal: (3, 26]"
1666,"low: (0, 3]"
1667,"low: (0, 3]"
1668,"low: (0, 3]"
1669,"low: (0, 3]"
1670,"low: (0, 3]"
1671,"low: (0, 3]"
1672,"low: (0, 3]"
1673,"low: (0, 3]"
1674,"low: (0, 3]"
1675,"low: (0, 3]"
1676,"low: (0, 3]"
1677,"normal: (3, 26]"
1678,"low: (0, 3]"
1679,"low: (0, 3]"
1680,"low: (0, 3]"
1681,"normal: (3, 26]"
1682,"low: (0, 3]"
1683,"low: (0, 3]"
1684,"low: (0, 3]"
1685,"low: (0, 3]"
1686,"low: (0, 3]"
1687,"low: (0, 3]"
1688,"low: (0, 3]"
1689,"low: (0, 3]"
1690,"low: (0, 3]"
1691,"low: (0, 3]"
1692,"low: (0, 3]"
1693,"low: (0, 3]"
1694,"low: (0, 3]"
1695,"low: (0, 3]"
1696,"low: (0, 3]"
1697,"low: (0, 3]"
1698,"low: (0, 3]"
1699,"low: (0, 3]"
1700,"normal: (3, 26]"
1701,"low: (0, 3]"
1702,"low: (0, 3]"
1703,"low: (0, 3]"
1704,"low: (0, 3]"
1705,"low: (0, 3]"
1706,"low: (0, 3]"
1707,"low: (0, 3]"
1708,"low: (0, 3]"
1709,"low: (0, 3]"
1710,"low: (0, 3]"
1711,"low: (0, 3]"
1712,"low: (0, 3]"
1713,"low: (0, 3]"
1714,"low: (0, 3]"
1715,"normal: (3, 26]"
1716,"low: (0, 3]"
1717,"low: (0, 3]"
1718,"low: (0, 3]"
1719,"low: (0, 3]"
1720,"low: (0, 3]"
1721,"low: (0, 3]"
1722,"low: (0, 3]"
1723,"low: (0, 3]"
1724,"low: (0, 3]"
1725,"low: (0, 3]"
1726,"low: (0, 3]"
1727,"low: (0, 3]"
1728,"low: (0, 3]"
1729,"low: (0, 3]"
1730,"low: (0, 3]"
1731,"low: (0, 3]"
1732,"low: (0, 3]"
1733,"low: (0, 3]"
1734,"normal: (3, 26]"
1735,"low: (0, 3]"
1736,"low: (0, 3]"
1737,"low: (0, 3]"
1738,"low: (0, 3]"
1739,"low: (0, 3]"
1740,"low: (0, 3]"
1741,"low: (0, 3]"
1742,"low: (0, 3]"
1743,"normal: (3, 26]"
1744,"low: (0, 3]"
1745,"low: (0, 3]"
1746,"low: (0, 3]"
1747,"low: (0, 3]"
1748,"low: (0, 3]"
1749,"high: (26, 233]"
1750,"low: (0, 3]"
1751,"low: (0, 3]"
1752,"low: (0, 3]"
1753,"low: (0, 3]"
1754,"low: (0, 3]"
1755,"low: (0, 3]"
1756,"low: (0, 3]"
1757,"low: (0, 3]"
1758,"low: (0, 3]"
1759,"low: (0, 3]"
1760,"normal: (3, 26]"
1761,"normal: (3, 26]"
1762,"low: (0, 3]"
1763,"low: (0, 3]"
1764,"high: (26, 233]"
1765,"low: (0, 3]"
1766,"low: (0, 3]"
1767,"low: (0, 3]"
1768,"low: (0, 3]"
1769,"low: (0, 3]"
1770,"low: (0, 3]"
1771,"low: (0, 3]"
1772,"normal: (3, 26]"
1773,"low: (0, 3]"
1774,"low: (0, 3]"
1775,"low: (0, 3]"
1776,"low: (0, 3]"
1777,"low: (0, 3]"
1778,"low: (0, 3]"
1779,"low: (0, 3]"
1780,"low: (0, 3]"
1781,"low: (0, 3]"
1782,"low: (0, 3]"
1783,"low: (0, 3]"
1784,"high: (26, 233]"
1785,"low: (0, 3]"
1786,"low: (0, 3]"
1787,"low: (0, 3]"
1788,"low: (0, 3]"
1789,"low: (0, 3]"
1790,"low: (0, 3]"
1791,"low: (0, 3]"
1792,"low: (0, 3]"
1793,"low: (0, 3]"
1794,"low: (0, 3]"
1795,"low: (0, 3]"
1796,"low: (0, 3]"
1797,"low: (0, 3]"
1798,"low: (0, 3]"
1799,"low: (0, 3]"
1800,"low: (0, 3]"
1801,"low: (0, 3]"
1802,"normal: (3, 26]"
1803,"low: (0, 3]"
1804,"low: (0, 3]"
1805,"low: (0, 3]"
1806,"low: (0, 3]"
1807,"low: (0, 3]"
1808,"low: (0, 3]"
1809,"low: (0, 3]"
1810,"low: (0, 3]"
1811,"low: (0, 3]"
1812,"low: (0, 3]"
1813,"low: (0, 3]"
1814,"low: (0, 3]"
1815,"low: (0, 3]"
1816,"low: (0, 3]"
1817,"low: (0, 3]"
1818,"normal: (3, 26]"
1819,"low: (0, 3]"
1820,"low: (0, 3]"
1821,"normal: (3, 26]"
1822,"normal: (3, 26]"
1823,"low: (0, 3]"
1824,"low: (0, 3]"
1825,"low: (0, 3]"
1826,"low: (0, 3]"
1827,"low: (0, 3]"
1828,"low: (0, 3]"
1829,"low: (0, 3]"
1830,"low: (0, 3]"
1831,"low: (0, 3]"
1832,"low: (0, 3]"
1833,"low: (0, 3]"
1834,"high: (26, 233]"
1835,"low: (0, 3]"
1836,"low: (0, 3]"
1837,"low: (0, 3]"
1838,"low: (0, 3]"
1839,"normal: (3, 26]"
1840,"low: (0, 3]"
1841,"low: (0, 3]"
1842,"low: (0, 3]"
1843,"normal: (3, 26]"
1844,"low: (0, 3]"
1845,"low: (0, 3]"
1846,"low: (0, 3]"
1847,"low: (0, 3]"
1848,"low: (0, 3]"
1849,"low: (0, 3]"
1850,"low: (0, 3]"
1851,"low: (0, 3]"
1852,"low: (0, 3]"
1853,"normal: (3, 26]"
1854,"low: (0, 3]"
1855,"low: (0, 3]"
1856,"high: (26, 233]"
1857,"high: (26, 233]"
1858,"low: (0, 3]"
1859,"low: (0, 3]"
1860,"low: (0, 3]"
1861,"normal: (3, 26]"
1862,"low: (0, 3]"
1863,"low: (0, 3]"
1864,"low: (0, 3]"
1865,"low: (0, 3]"
1866,"low: (0, 3]"
1867,"low: (0, 3]"
1868,"low: (0, 3]"
1869,"low: (0, 3]"
1870,"low: (0, 3]"
1871,"low: (0, 3]"
1872,"low: (0, 3]"
1873,"low: (0, 3]"
1874,"low: (0, 3]"
1875,"low: (0, 3]"
1876,"low: (0, 3]"
1877,"low: (0, 3]"
1878,"low: (0, 3]"
1879,"low: (0, 3]"
1880,"low: (0, 3]"
1881,"low: (0, 3]"
1882,"low: (0, 3]"
1883,"low: (0, 3]"
1884,"low: (0, 3]"
1885,"normal: (3, 26]"
1886,"low: (0, 3]"
1887,"low: (0, 3]"
1888,"low: (0, 3]"
1889,"low: (0, 3]"
1890,"low: (0, 3]"
1891,"low: (0, 3]"
1892,"low: (0, 3]"
1893,"low: (0, 3]"
1894,"low: (0, 3]"
1895,"low: (0, 3]"
1896,"high: (26, 233]"
1897,"low: (0, 3]"
1898,"low: (0, 3]"
1899,"low: (0, 3]"
1900,"low: (0, 3]"
1901,"low: (0, 3]"
1902,"low: (0, 3]"
1903,"low: (0, 3]"
1904,"low: (0, 3]"
1905,"low: (0, 3]"
1906,"low: (0, 3]"
1907,"low: (0, 3]"
1908,"low: (0, 3]"
1909,"low: (0, 3]"
1910,"low: (0, 3]"
1911,"low: (0, 3]"
1912,"low: (0, 3]"
1913,"normal: (3, 26]"
1914,"low: (0, 3]"
1915,"low: (0, 3]"
1916,"low: (0, 3]"
1917,"normal: (3, 26]"
1918,"low: (0, 3]"
1919,"low: (0, 3]"
1920,"low: (0, 3]"
1921,"low: (0, 3]"
1922,"normal: (3, 26]"
1923,"low: (0, 3]"
1924,"normal: (3, 26]"
1925,"low: (0, 3]"
1926,"low: (0, 3]"
1927,"low: (0, 3]"
1928,"high: (26, 233]"
1929,"low: (0, 3]"
1930,"low: (0, 3]"
1931,"normal: (3, 26]"
1932,"low: (0, 3]"
1933,"normal: (3, 26]"
1934,"low: (0, 3]"
1935,"low: (0, 3]"
1936,"low: (0, 3]"
1937,"normal: (3, 26]"
1938,"low: (0, 3]"
1939,"low: (0, 3]"
1940,"low: (0, 3]"
1941,"low: (0, 3]"
1942,"low: (0, 3]"
1943,"low: (0, 3]"
1944,"low: (0, 3]"
1945,"low: (0, 3]"
1946,"low: (0, 3]"
1947,"low: (0, 3]"
1948,"low: (0, 3]"
1949,"high: (26, 233]"
1950,"low: (0, 3]"
1951,"high: (26, 233]"
1952,"low: (0, 3]"
1953,"low: (0, 3]"
1954,"low: (0, 3]"
1955,"low: (0, 3]"
1956,"low: (0, 3]"
1957,"low: (0, 3]"
1958,"low: (0, 3]"
1959,"low: (0, 3]"
1960,"low: (0, 3]"
1961,"high: (26, 233]"
1962,"low: (0, 3]"
1963,"high: (26, 233]"
1964,"low: (0, 3]"
1965,"normal: (3, 26]"
1966,"low: (0, 3]"
1967,"low: (0, 3]"
1968,"normal: (3, 26]"
1969,"normal: (3, 26]"
1970,"low: (0, 3]"
1971,"low: (0, 3]"
1972,"low: (0, 3]"
1973,"low: (0, 3]"
1974,"low: (0, 3]"
1975,"low: (0, 3]"
1976,"low: (0, 3]"
1977,"low: (0, 3]"
1978,"low: (0, 3]"
1979,"low: (0, 3]"
1980,"low: (0, 3]"
1981,"low: (0, 3]"
1982,"low: (0, 3]"
1983,"low: (0, 3]"
1984,"low: (0, 3]"
1985,"low: (0, 3]"
1986,"low: (0, 3]"
1987,"low: (0, 3]"
1988,"normal: (3, 26]"
1989,"low: (0, 3]"
1990,"low: (0, 3]"
1991,"low: (0, 3]"
1992,"low: (0, 3]"
1993,"low: (0, 3]"
1994,"low: (0, 3]"
1995,"low: (0, 3]"
1996,"low: (0, 3]"
1997,"low: (0, 3]"
1998,"normal: (3, 26]"
1999,"low: (0, 3]"
2000,"low: (0, 3]"
2001,"low: (0, 3]"
2002,"normal: (3, 26]"
2003,"low: (0, 3]"
2004,"low: (0, 3]"
2005,"low: (0, 3]"
2006,"low: (0, 3]"
2007,"low: (0, 3]"
2008,"low: (0, 3]"
2009,"low: (0, 3]"
2010,"low: (0, 3]"
2011,"high: (26, 233]"
2012,"low: (0, 3]"
2013,"low: (0, 3]"
2014,"low: (0, 3]"
2015,"low: (0, 3]"
2016,"normal: (3, 26]"
2017,"low: (0, 3]"
2018,"low: (0, 3]"
2019,"low: (0, 3]"
2020,"low: (0, 3]"
2021,"normal: (3, 26]"
2022,"high: (26, 233]"
2023,"low: (0, 3]"
2024,"low: (0, 3]"
2025,"normal: (3, 26]"
2026,"low: (0, 3]"
2027,"low: (0, 3]"
2028,"low: (0, 3]"
2029,"low: (0, 3]"
2030,"low: (0, 3]"
2031,"high: (26, 233]"
2032,"low: (0, 3]"
2033,"low: (0, 3]"
2034,"low: (0, 3]"
2035,"low: (0, 3]"
2036,"low: (0, 3]"
2037,"low: (0, 3]"
2038,"low: (0, 3]"
2039,"low: (0, 3]"
