id,coordinates,longitude,latitude
99020,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99021,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99022,"[24.4747961, 54.3705762]",54.3705762,24.4747961
99025,"[27.1752554, 78.0098161]",78.0098161,27.1752554
99027,"[19.113008049999998, -96.11195022827359]",-96.11195022827359,19.113008049999998
99030,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
99032,"[19.113008049999998, -96.11195022827359]",-96.11195022827359,19.113008049999998
99036,"[52.7954791, -0.5402402866174321]",-0.5402402866174321,52.7954791
99038,"[58.5959044, 23.21964608602439]",23.21964608602439,58.5959044
99041,"[33.822998049999995, -116.4668702427116]",-116.4668702427116,33.822998049999995
99044,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99047,"[35.2048883, -92.4479108]",-92.4479108,35.2048883
99048,"[46.724362, -75.559685]",-75.559685,46.724362
99049,"[19.0974031, -70.3028026]",-70.3028026,19.0974031
99051,"[13.7542529, 100.493087]",100.493087,13.7542529
99052,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99053,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99055,"[28.5421109, -81.3790304]",-81.3790304,28.5421109
99056,"[41.4157111, -81.8439978]",-81.8439978,41.4157111
99059,"[35.6267654, -120.6912456]",-120.6912456,35.6267654
99060,"[18.9387711, 72.8353355]",72.8353355,18.9387711
99061,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99062,"[19.0974031, -70.3028026]",-70.3028026,19.0974031
99066,"[46.2950327, -60.93605535048172]",-60.93605535048172,46.2950327
99070,"[17.0088818, 54.0719236]",54.0719236,17.0088818
99072,"[19.5306642, -99.0269762]",-99.0269762,19.5306642
99074,"[13.7542529, 100.493087]",100.493087,13.7542529
99076,"[-28.8166236, 24.991639]",24.991639,-28.8166236
99081,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
99082,"[17.7052686, -94.38617333390417]",-94.38617333390417,17.7052686
99085,"[17.7052686, -94.38617333390417]",-94.38617333390417,17.7052686
99086,"[52.5170365, 13.3888599]",13.3888599,52.5170365
99089,"[12.7503486, 122.7312101]",122.7312101,12.7503486
99090,"[42.7891193, -85.5163391]",-85.5163391,42.7891193
99092,"[-1.2832533, 36.8172449]",36.8172449,-1.2832533
99093,"[48.5923162, 8.150851]",8.150851,48.5923162
99095,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
99096,"[40.6501038, -73.9495823]",-73.9495823,40.6501038
99101,"[-7.8011945, 110.364917]",110.364917,-7.8011945
99106,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99111,"[45.022172, 4.3221548]",4.3221548,45.022172
99115,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
99119,"[33.7490987, -84.3901849]",-84.3901849,33.7490987
99120,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
99121,"[28.0000272, 2.9999825]",2.9999825,28.0000272
99127,"[43.6211955, -84.6824346]",-84.6824346,43.6211955
99128,"[19.1798858, -96.135648]",-96.135648,19.1798858
99129,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
99130,"[10.78322705, 77.52604780096844]",77.52604780096844,10.78322705
99132,"[46.35340685, -87.39695850650212]",-87.39695850650212,46.35340685
99135,"[45.2589644, -111.3087255]",-111.3087255,45.2589644
99136,"[52.7333663, -1.2888448]",-1.2888448,52.7333663
99140,"[41.1494512, -8.6107884]",-8.6107884,41.1494512
99141,"[15.6356088, -89.8988087]",-89.8988087,15.6356088
99145,"[-6.298492, 106.9533606]",106.9533606,-6.298492
99153,"[42.7891193, -85.5163391]",-85.5163391,42.7891193
99154,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
99155,"[40.7896239, -73.9598939]",-73.9598939,40.7896239
99160,"[33.1838787, -97.1413417]",-97.1413417,33.1838787
99162,"[-33.4377968, -70.6504451]",-70.6504451,-33.4377968
99164,"[39.9527237, -75.1635262]",-75.1635262,39.9527237
99165,"[41.9216734, -93.3122705]",-93.3122705,41.9216734
99167,"[38.6294315, -75.1509663]",-75.1509663,38.6294315
99171,"[45.6306954, -122.6744557]",-122.6744557,45.6306954
99173,"[19.1798858, -96.135648]",-96.135648,19.1798858
99176,"[41.3846293, 2.1794265]",2.1794265,41.3846293
99179,"[48.4283182, -123.3649533]",-123.3649533,48.4283182
99180,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99181,"[28.3958888, 77.03238124166988]",77.03238124166988,28.3958888
99183,"[9.3412629, -74.4950717]",-74.4950717,9.3412629
99184,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
99185,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99192,"[12.6090157, -85.2936911]",-85.2936911,12.6090157
99193,"[38.9819845, -77.12423413116392]",-77.12423413116392,38.9819845
99194,"[37.5176741, 127.0263582]",127.0263582,37.5176741
99195,"[12.6090157, -85.2936911]",-85.2936911,12.6090157
99198,"[41.2428742, -73.2006687]",-73.2006687,41.2428742
99200,"[22.2329889, -97.8614802]",-97.8614802,22.2329889
99203,"[43.7283874, -79.34914879325001]",-79.34914879325001,43.7283874
99206,"[43.6179604, 11.6472484]",11.6472484,43.6179604
99207,"[9.9325427, -84.0795782]",-84.0795782,9.9325427
99209,"[-41.3576104, 148.2509763]",148.2509763,-41.3576104
99210,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99211,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99213,"[-24.7761086, 134.755]",134.755,-24.7761086
99214,"[-36.3789925, -60.3855889]",-60.3855889,-36.3789925
99216,"[38.7251776, -105.6077167]",-105.6077167,38.7251776
99218,"[41.3846293, 2.1794265]",2.1794265,41.3846293
99220,"[9.9325427, -84.0795782]",-84.0795782,9.9325427
99221,"[20.6720375, -103.3383962]",-103.3383962,20.6720375
99222,"[51.2493274, -0.771691]",-0.771691,51.2493274
99229,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99230,"[45.3842702, -73.995482]",-73.995482,45.3842702
99232,"[14.36542, 121.0144171]",121.0144171,14.36542
99235,"[1.357107, 103.8194992]",103.8194992,1.357107
99237,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
99242,"[41.3846293, 2.1794265]",2.1794265,41.3846293
99243,"[47.465503350000006, 4.74812234575117]",4.74812234575117,47.465503350000006
99244,"[10.3675028, 22.6115472]",22.6115472,10.3675028
99245,"[28.6517178, 77.2219388]",77.2219388,28.6517178
99247,"[10.3675028, 22.6115472]",22.6115472,10.3675028
99248,"[14.4806089, 120.9819099]",120.9819099,14.4806089
99250,"[43.0349931, -87.922497]",-87.922497,43.0349931
99251,"[37.5666791, 126.9782914]",126.9782914,37.5666791
99253,"[48.0517429, -122.1768209]",-122.1768209,48.0517429
99255,"[46.9599823, 22.0541733]",22.0541733,46.9599823
99259,"[17.38878595, 78.46106473453146]",78.46106473453146,17.38878595
99260,"[28.6141793, 77.2022662]",77.2022662,28.6141793
99262,"[-6.8160837, 39.2803583]",39.2803583,-6.8160837
99266,"[3.1516964, 101.6942371]",101.6942371,3.1516964
99267,"[-23.5506507, -46.6333824]",-46.6333824,-23.5506507
99272,"[52.4796992, -1.9026911]",-1.9026911,52.4796992
99273,"[25.7929198, -80.1353006]",-80.1353006,25.7929198
99274,"[-31.7613365, -71.3187697]",-71.3187697,-31.7613365
99276,"[-31.7613365, -71.3187697]",-71.3187697,-31.7613365
99277,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99278,"[20.0112475, 73.7902364]",73.7902364,20.0112475
99280,"[39.906217, 116.3912757]",116.3912757,39.906217
99284,"[43.6179604, 11.6472484]",11.6472484,43.6179604
99287,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
99288,"[8.0018709, -66.1109318]",-66.1109318,8.0018709
99291,"[-6.8160837, 39.2803583]",39.2803583,-6.8160837
99298,"[34.1816482, -118.3258554]",-118.3258554,34.1816482
99300,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99301,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
99302,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
99304,"[52.3727598, 4.8936041]",4.8936041,52.3727598
99305,"[10.3675028, 22.6115472]",22.6115472,10.3675028
99308,"[-0.4192962, 36.9517005]",36.9517005,-0.4192962
99309,"[53.407154, -2.991665]",-2.991665,53.407154
99310,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
99312,"[30.3308401, 71.247499]",71.247499,30.3308401
99313,"[31.8160381, -99.5120986]",-99.5120986,31.8160381
99314,"[53.407154, -2.991665]",-2.991665,53.407154
99317,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
99319,"[35.6729639, -79.0392919]",-79.0392919,35.6729639
99321,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99322,"[34.2331373, -102.4107493]",-102.4107493,34.2331373
99323,"[44.862097, -93.2225524]",-93.2225524,44.862097
99325,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
99326,"[-26.2124639, 28.2617471]",28.2617471,-26.2124639
99329,"[41.0799898, -85.1386015]",-85.1386015,41.0799898
99330,"[40.9699889, -77.7278831]",-77.7278831,40.9699889
99335,"[31.199004, 29.894378]",29.894378,31.199004
99336,"[10.3528744, 76.5120396]",76.5120396,10.3528744
99339,"[26.074708899999997, 90.26486487495686]",90.26486487495686,26.074708899999997
99340,"[45.9896587, -94.6113288]",-94.6113288,45.9896587
99343,"[9.9325427, -84.0795782]",-84.0795782,9.9325427
99346,"[13.2904027, 108.4265113]",108.4265113,13.2904027
99352,"[13.0801721, 80.2838331]",80.2838331,13.0801721
99354,"[10.3675028, 22.6115472]",22.6115472,10.3675028
99355,"[45.63485905, 11.40635425660249]",11.40635425660249,45.63485905
99357,"[40.8466508, -73.8785937]",-73.8785937,40.8466508
99358,"[33.3062223, -111.8413317]",-111.8413317,33.3062223
99364,"[37.7790262, -122.4199061]",-122.4199061,37.7790262
99365,"[42.1294712, -80.0852695]",-80.0852695,42.1294712
99367,"[34.1816482, -118.3258554]",-118.3258554,34.1816482
99369,"[-5.6259648, 110.37164897312938]",110.37164897312938,-5.6259648
99370,"[52.0707094, 5.6960353]",5.6960353,52.0707094
99371,"[41.32373, 63.9528098]",63.9528098,41.32373
99372,"[-9.1676396, -171.8196878]",-171.8196878,-9.1676396
99377,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99386,"[33.3062223, -111.8413317]",-111.8413317,33.3062223
99389,"[39.9527237, -75.1635262]",-75.1635262,39.9527237
99390,"[-34.6075682, -58.4370894]",-58.4370894,-34.6075682
99392,"[25.7929198, -80.1353006]",-80.1353006,25.7929198
99394,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
99395,"[36.5748441, 139.2394179]",139.2394179,36.5748441
99400,"[14.5906216, 120.9799696]",120.9799696,14.5906216
99401,"[25.0659637, 55.1713403]",55.1713403,25.0659637
99404,"[52.5170365, 13.3888599]",13.3888599,52.5170365
99406,"[31.199004, 29.894378]",29.894378,31.199004
99407,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99409,"[40.7896239, -73.9598939]",-73.9598939,40.7896239
99411,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
99414,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99416,"[8.0018709, -66.1109318]",-66.1109318,8.0018709
99417,"[50.9844605, -114.0779534]",-114.0779534,50.9844605
99418,"[36.2733664, -115.1791789]",-115.1791789,36.2733664
99419,"[10.3528744, 76.5120396]",76.5120396,10.3528744
99422,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99423,"[22.54541245, 88.3567751581234]",88.3567751581234,22.54541245
99424,"[29.7589382, -95.3676974]",-95.3676974,29.7589382
99426,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
99427,"[4.5693754, 102.2656823]",102.2656823,4.5693754
99428,"[36.3985203, -103.4132264]",-103.4132264,36.3985203
99431,"[4.5693754, 102.2656823]",102.2656823,4.5693754
99433,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99434,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99437,"[51.0834196, 10.4234469]",10.4234469,51.0834196
99439,"[40.0757384, -74.4041622]",-74.4041622,40.0757384
99440,"[-41.289636, 174.7757724]",174.7757724,-41.289636
99441,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99442,"[-41.289636, 174.7757724]",174.7757724,-41.289636
99444,"[4.7064352, 73.3287853]",73.3287853,4.7064352
99446,"[40.5400082, -3.6358494]",-3.6358494,40.5400082
99448,"[14.8971921, 100.83273]",100.83273,14.8971921
99449,"[-34.6075682, -58.4370894]",-58.4370894,-34.6075682
99450,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
99451,"[43.6534817, -79.3839347]",-79.3839347,43.6534817
99452,"[29.2733964, 47.4979476]",47.4979476,29.2733964
99454,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
99455,"[0.7884397, 116.2419977]",116.2419977,0.7884397
99457,"[19.3286702, -70.9033942]",-70.9033942,19.3286702
99458,"[3.0764390500000003, 101.70251173175478]",101.70251173175478,3.0764390500000003
99459,"[39.3262345, -4.8380649]",-4.8380649,39.3262345
99461,"[25.0659637, 55.1713403]",55.1713403,25.0659637
99464,"[3.0764390500000003, 101.70251173175478]",101.70251173175478,3.0764390500000003
99465,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
99469,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
99471,"[28.42826235, 77.00270014657752]",77.00270014657752,28.42826235
99472,"[40.4167047, -3.7035825]",-3.7035825,40.4167047
99474,"[60.08045425, 10.856610881659574]",10.856610881659574,60.08045425
99477,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99478,"[51.1340159, 9.4591981]",9.4591981,51.1340159
99479,"[51.1340159, 9.4591981]",9.4591981,51.1340159
99483,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99485,"[40.8936131, -74.2606974]",-74.2606974,40.8936131
99486,"[18.833333, -98.0]",-98.0,18.833333
99487,"[-12.0621065, -77.0365256]",-77.0365256,-12.0621065
99488,"[18.833333, -98.0]",-98.0,18.833333
99489,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99491,"[42.6780758, -88.27619]",-88.27619,42.6780758
99492,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99493,"[39.5162234, -76.9382069]",-76.9382069,39.5162234
99495,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99498,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99499,"[37.5666791, 126.9782914]",126.9782914,37.5666791
99500,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99502,"[40.7896239, -73.9598939]",-73.9598939,40.7896239
99503,"[24.7736546, -78.0000547]",-78.0000547,24.7736546
99505,"[0.7884397, 116.2419977]",116.2419977,0.7884397
99506,"[12.8831063, 77.7501677]",77.7501677,12.8831063
99507,"[39.9527237, -75.1635262]",-75.1635262,39.9527237
99508,"[41.7942253, -87.59256224376242]",-87.59256224376242,41.7942253
99509,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
99511,"[14.8971921, 100.83273]",100.83273,14.8971921
99512,"[6.4550575, 3.3941795]",3.3941795,6.4550575
99521,"[42.3602534, -71.0582912]",-71.0582912,42.3602534
99522,"[42.6384261, 12.674297]",12.674297,42.6384261
99524,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
99525,"[54.7023545, -3.2765753]",-3.2765753,54.7023545
99526,"[-6.8891904, 107.6404716]",107.6404716,-6.8891904
99527,"[0.3177137, 32.5813539]",32.5813539,0.3177137
99530,"[-82.3695297, 28.1792908]",-82.3695297,28.1792908
99531,"[0.5090396, 34.5731341]",34.5731341,0.5090396
99532,"[39.9203827, -105.0691464]",-105.0691464,39.9203827
99533,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
99534,"[40.601551, -74.071258]",-74.071258,40.601551
99535,"[52.5001698, 5.7480821]",5.7480821,52.5001698
99539,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
99541,"[-40.5733223, -73.1359011]",-73.1359011,-40.5733223
99542,"[39.9811627, -4.2805629]",-4.2805629,39.9811627
99543,"[-40.5733223, -73.1359011]",-73.1359011,-40.5733223
99545,"[53.4535471, -2.7343231]",-2.7343231,53.4535471
99546,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
99547,"[51.0834196, 10.4234469]",10.4234469,51.0834196
99550,"[-17.0568696, -64.9912286]",-64.9912286,-17.0568696
99552,"[14.8971921, 100.83273]",100.83273,14.8971921
99553,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
99555,"[47.571868800000004, -52.69385820548618]",-52.69385820548618,47.571868800000004
99557,"[39.775776, -86.153903]",-86.153903,39.775776
99560,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99561,"[-6.8891904, 107.6404716]",107.6404716,-6.8891904
99562,"[33.6874388, -80.4363743]",-80.4363743,33.6874388
99563,"[22.41540825, 72.03149703699282]",72.03149703699282,22.41540825
99566,"[48.17232305, 17.213466586176725]",17.213466586176725,48.17232305
99568,"[12.8831063, 77.7501677]",77.7501677,12.8831063
99572,"[8.0018709, -66.1109318]",-66.1109318,8.0018709
99574,"[35.7730076, -86.2820081]",-86.2820081,35.7730076
99580,"[9.3412629, -74.4950717]",-74.4950717,9.3412629
99583,"[55.6867243, 12.5700724]",12.5700724,55.6867243
99586,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99587,"[53.8755351, 10.6728151]",10.6728151,53.8755351
99588,"[14.8971921, 100.83273]",100.83273,14.8971921
99590,"[9.3412629, -74.4950717]",-74.4950717,9.3412629
99593,"[37.1232245, -78.4927721]",-78.4927721,37.1232245
99594,"[53.8755351, 10.6728151]",10.6728151,53.8755351
99596,"[32.4384718, 119.39251325434103]",119.39251325434103,32.4384718
99597,"[48.8566969, 2.3514616]",2.3514616,48.8566969
99599,"[52.7425996, -2.9234027957201736]",-2.9234027957201736,52.7425996
99601,"[48.8566969, 2.3514616]",2.3514616,48.8566969
99602,"[7.887994, 98.3918736]",98.3918736,7.887994
99603,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99604,"[7.887994, 98.3918736]",98.3918736,7.887994
99606,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99607,"[72.96865, 19.17419]",72.96865,19.17419
99609,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99613,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99614,"[36.7014631, -118.7559974]",-118.7559974,36.7014631
99618,"[43.6211955, -84.6824346]",-84.6824346,43.6211955
99621,"[2.0119217, 103.446608]",103.446608,2.0119217
99624,"[25.6802019, -100.3152586]",-100.3152586,25.6802019
99626,"[40.9886311, 29.0247494]",29.0247494,40.9886311
99628,"[-3.5491199, 121.7279646]",121.7279646,-3.5491199
99634,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99635,"[-34.38864495, -58.742470649532635]",-58.742470649532635,-34.38864495
99636,"[-3.5491199, 121.7279646]",121.7279646,-3.5491199
99637,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99643,"[47.571868800000004, -52.69385820548618]",-52.69385820548618,47.571868800000004
99644,"[31.3021534, -109.54972665]",-109.54972665,31.3021534
99646,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99648,"[31.3021534, -109.54972665]",-109.54972665,31.3021534
99649,"[25.6802019, -100.3152586]",-100.3152586,25.6802019
99651,"[9.3412629, -74.4950717]",-74.4950717,9.3412629
99659,"[0.5198329, 35.2715481]",35.2715481,0.5198329
99662,"[-2.4833826, 117.8902853]",117.8902853,-2.4833826
99663,"[39.613321, -105.0166498]",-105.0166498,39.613321
99664,"[48.17232305, 17.213466586176725]",17.213466586176725,48.17232305
99666,"[35.6828387, 139.7594549]",139.7594549,35.6828387
99668,"[48.8566969, 2.3514616]",2.3514616,48.8566969
99669,"[40.0278894, -74.8690542]",-74.8690542,40.0278894
99670,"[24.4768783, 90.2932426]",90.2932426,24.4768783
99671,"[12.9791198, 77.5912997]",77.5912997,12.9791198
99672,"[-8.3304977, 115.0906401]",115.0906401,-8.3304977
99673,"[41.1499443, 24.1468286]",24.1468286,41.1499443
99674,"[24.4768783, 90.2932426]",90.2932426,24.4768783
99675,"[43.7009358, 7.2683912]",7.2683912,43.7009358
99677,"[28.3958888, 77.03238124166988]",77.03238124166988,28.3958888
99678,"[48.17232305, 17.213466586176725]",17.213466586176725,48.17232305
99679,"[15.3004543, 74.0855134]",74.0855134,15.3004543
99680,"[26.8066825, 75.6295394]",75.6295394,26.8066825
99682,"[43.1607211, -77.4443076]",-77.4443076,43.1607211
99684,"[47.4475673, -122.3080158569515]",-122.3080158569515,47.4475673
99686,"[-7.6977397, 112.4914199]",112.4914199,-7.6977397
99690,"[37.5176741, 127.0263582]",127.0263582,37.5176741
99691,"[28.6141793, 77.2022662]",77.2022662,28.6141793
99694,"[47.6038321, -122.3300624]",-122.3300624,47.6038321
99698,"[35.7883046, -78.7811964]",-78.7811964,35.7883046
99700,"[48.6296972, 9.1949534]",9.1949534,48.6296972
99702,"[-31.4173391, -64.183319]",-64.183319,-31.4173391
99708,"[9.6000359, 7.9999721]",7.9999721,9.6000359
99709,"[10.9094334, 78.3665347]",78.3665347,10.9094334
99710,"[53.559348099999994, -113.0314111056661]",-113.0314111056661,53.559348099999994
99711,"[45.4972159, -73.6103642]",-73.6103642,45.4972159
99712,"[-31.4173391, -64.183319]",-64.183319,-31.4173391
99714,"[19.29348285, -100.46459243844754]",-100.46459243844754,19.29348285
99717,"[39.4225192, -111.7143584]",-111.7143584,39.4225192
99718,"[47.6038321, -122.3300624]",-122.3300624,47.6038321
99719,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99722,"[19.29348285, -100.46459243844754]",-100.46459243844754,19.29348285
99728,"[-7.39979995, 109.92096446847731]",109.92096446847731,-7.39979995
99729,"[25.0659637, 55.1713403]",55.1713403,25.0659637
99732,"[-7.5692462, 110.828448]",110.828448,-7.5692462
99733,"[12.7503486, 122.7312101]",122.7312101,12.7503486
99735,"[39.7837304, -100.4458825]",-100.4458825,39.7837304
99736,"[54.6143136, -2.9420983340597866]",-2.9420983340597866,54.6143136
99737,"[43.8980536, -70.0662279]",-70.0662279,43.8980536
99740,"[40.4167047, -3.7035825]",-3.7035825,40.4167047
99744,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
99746,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99756,"[-1.3397668, -79.3666965]",-79.3666965,-1.3397668
99757,"[-1.3397668, -79.3666965]",-79.3666965,-1.3397668
99758,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
99761,"[14.5121499, 121.02204702064273]",121.02204702064273,14.5121499
99763,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99765,"[32.6061241, -96.865612653687]",-96.865612653687,32.6061241
99766,"[35.8198999, 127.109]",127.109,35.8198999
99767,"[38.2542376, -85.759407]",-85.759407,38.2542376
99772,"[33.4484367, -112.0741417]",-112.0741417,33.4484367
99775,"[12.7503486, 122.7312101]",122.7312101,12.7503486
99777,"[41.5051613, -81.6934446]",-81.6934446,41.5051613
99779,"[12.7503486, 122.7312101]",122.7312101,12.7503486
99780,"[28.6141793, 77.2022662]",77.2022662,28.6141793
99781,"[-0.1029109, 34.7541761]",34.7541761,-0.1029109
99782,"[38.4758406, -80.8408415]",-80.8408415,38.4758406
99784,"[33.9405674, -118.2428485]",-118.2428485,33.9405674
99786,"[46.365775, 5.4789323]",5.4789323,46.365775
99788,"[26.2540493, 29.2675469]",29.2675469,26.2540493
99791,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99793,"[50.6365654, 3.0635282]",3.0635282,50.6365654
99794,"[11.568271, 104.9224426]",104.9224426,11.568271
99799,"[57.2053788, -3.0793008]",-3.0793008,57.2053788
99800,"[-73.94111111, 40.68333333]",-73.94111111,40.68333333
99801,"[12.9791198, 77.5912997]",77.5912997,12.9791198
99802,"[30.3308401, 71.247499]",71.247499,30.3308401
99805,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99806,"[45.5202471, -122.6741949]",-122.6741949,45.5202471
99815,"[40.0332629, -7.8896263]",-7.8896263,40.0332629
99816,"[43.3600536, -80.3123023]",-80.3123023,43.3600536
99817,"[-7.3291944, 112.7323455]",112.7323455,-7.3291944
99818,"[-8.101787550000001, 111.14464661886814]",111.14464661886814,-8.101787550000001
99820,"[-7.3291944, 112.7323455]",112.7323455,-7.3291944
99822,"[30.4380832, -84.2809332]",-84.2809332,30.4380832
99823,"[36.5748441, 139.2394179]",139.2394179,36.5748441
99825,"[13.2904027, 108.4265113]",108.4265113,13.2904027
99828,"[50.801194, 14.054083]",14.054083,50.801194
99829,"[13.2904027, 108.4265113]",108.4265113,13.2904027
99830,"[40.0332629, -7.8896263]",-7.8896263,40.0332629
99831,"[56.9547898, 24.1332874]",24.1332874,56.9547898
99832,"[50.801194, 14.054083]",14.054083,50.801194
99833,"[53.5120412, -2.2434612]",-2.2434612,53.5120412
99834,"[52.195974, 20.8912256]",20.8912256,52.195974
99835,"[52.195974, 20.8912256]",20.8912256,52.195974
99836,"[2.0119217, 103.446608]",103.446608,2.0119217
99838,"[39.5162234, -76.9382069]",-76.9382069,39.5162234
99840,"[38.5815719, -121.4943996]",-121.4943996,38.5815719
99843,"[35.7803977, -78.6390989]",-78.6390989,35.7803977
99844,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
99848,"[-34.9964963, -64.9672817]",-64.9672817,-34.9964963
99850,"[33.937517, -117.2305944]",-117.2305944,33.937517
99851,"[34.0536909, -118.2427666]",-118.2427666,34.0536909
99852,"[37.5666791, 126.9782914]",126.9782914,37.5666791
99853,"[53.2336301, -0.5392172]",-0.5392172,53.2336301
99856,"[41.3846293, 2.1794265]",2.1794265,41.3846293
99857,"[18.9387711, 72.8353355]",72.8353355,18.9387711
99858,"[49.21230655, -2.1255999596428845]",-2.1255999596428845,49.21230655
99861,"[19.292545, -99.6569007]",-99.6569007,19.292545
99864,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
99869,"[-32.9998046, -71.5051612]",-71.5051612,-32.9998046
99870,"[40.7127281, -74.0060152]",-74.0060152,40.7127281
99873,"[42.3750997, -71.1056157]",-71.1056157,42.3750997
99875,"[44.6799707, -63.5720232]",-63.5720232,44.6799707
99877,"[22.3511148, 78.6677428]",78.6677428,22.3511148
99879,"[13.5066394, 104.869423]",104.869423,13.5066394
99881,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
99882,"[43.012397449999995, -78.96981509103574]",-78.96981509103574,43.012397449999995
99883,"[79.895, 6.91916667]",79.895,6.91916667
99886,"[34.6122071, 134.0950286]",134.0950286,34.6122071
99887,"[61.0666922, -107.9917071]",-107.9917071,61.0666922
99890,"[-23.5506507, -46.6333824]",-46.6333824,-23.5506507
99891,"[51.4538022, -2.5972985]",-2.5972985,51.4538022
99892,"[34.9498007, -81.9320157]",-81.9320157,34.9498007
99893,"[41.8755616, -87.6244212]",-87.6244212,41.8755616
99896,"[2.8894434, -73.783892]",-73.783892,2.8894434
99897,"[3.5896654, 98.6738261]",98.6738261,3.5896654
99900,"[40.6788215, -73.9637805]",-73.9637805,40.6788215
99901,"[55.700349, 37.467539670015455]",37.467539670015455,55.700349
99902,"[48.1371079, 11.5753822]",11.5753822,48.1371079
99903,"[26.1805978, 91.753943]",91.753943,26.1805978
99907,"[51.5073219, -0.1276474]",-0.1276474,51.5073219
99908,"[38.8949855, -77.0365708]",-77.0365708,38.8949855
99910,"[-35.319115350000004, 149.0096784382259]",149.0096784382259,-35.319115350000004
99913,"[42.6073975, 25.4856617]",25.4856617,42.6073975
99919,"[19.4326296, -99.1331785]",-99.1331785,19.4326296
