bigram,freq
"('home', 'chromebook')",1
"('fire', 'pretty')",1
"('questions', 'ins')",1
"('ins', 'notice')",1
"('masks', 'gloves')",1
"('things', 'others')",1
"('watchtower', 'jimi')",1
"('jimi', 'hendrix')",1
"('hendrix', 'experience')",1
"('experience', 'yep')",1
"('hard', 'concenotrate')",1
"('home', 'paner')",1
"('paner', 'sounds')",1
"('sounds', 'dog')",1
"('dog', 'curley')",1
"('curley', 'sound')",1
"('sound', 'waits')",1
"('inoto', 'tell')",1
"('tell', 'da')",1
"('chromebook', 'becomes')",1
"('matter', 'happens')",1
"('seasons', 'cape')",1
"('town', 'type')",1
"('fed', 'state')",1
"('state', 'right')",1
"('right', 'override')",1
"(' st', 'amendmenot')",1
"('healthy', 'peop')",1
"('peop', 'impoanot')",1
"('play', 'preference')",1
"('online', 'drove')",1
"('drove', 'blues')",1
"('impoanot', 'window')",1
"('window', 'tonight')",1
"('tonight', 'day')",1
"('lunchtime', 'bff')",1
"('affected', 'affect')",1
"('affect', 'ready')",1
"('ready', 'answers')",1
"('global', 'questions')",1
"('live', 'akhm')",1
"('akhm', 'jungkook')",1
"('cute', 'neighbor')",1
"('next', 'balcony')",1
"('balcony', 'throw')",1
"('throw', 'roll')",1
"('roll', 'tp')",1
"('tp', 'nycstefano')",1
"('nycstefano', 'impoanot')",1
"('campesina', 'times')",1
"('times', 'calls')",1
"('ways', 'mobilise')",1
"('mobilise', 'inoternational')",1
"('inoternational', 'miss')",1
"('neildiamond', 'viv')",1
"('wise', 'words')",1
"('thank', 'prize')",1
"('active', 'twitter')",1
"('grandfather', 'supe')",1
"('daily', 'classes')",1
"('visit', 'instagra')",1
"('instagra', 'thing')",1
"('raghav', 'recovers')",1
"('eli', 'friend')",1
"('mask', 'hate')",1
"('hate', 'living')",1
"('living', 'time')",1
"('time', 'wear')",1
"('wear', 'mek')",1
"('mek', 'ka')",1
"('ka', 'blow')",1
"('raghav', 'self')",1
"('home', 'upon')",1
"('communication', 'key')",1
"('miss', 'result')",1
"('result', 'blunders')",1
"('mother', 'clean')",1
"('clean', 'utensils')",1
"('utensils', 'day')",1
"('kinda', 'liking')",1
"('realise', 'chai')",1
"('chai', 'tastes')",1
"('better', 'friends')",1
"('rap', 'oo')",1
"('sleepy', 'gossip')",1
"('novella', 'brothers')",1
"('yuriel', ' th')",1
"(' th', 'gianny')",1
"('gianny', 'mariano')",1
"('mariano', ' st')",1
"('advanotage', 'beautiful')",1
"('weather', 'making')",1
"('log', 'neo')",1
"('quaratine', 'drank')",1
"('drank', 'half')",1
"('half', 'gallon')",1
"('gallon', 'milk')",1
"('hrs', 'celebrate')",1
"('special', 'way')",1
"('way', 'ha')",1
"('broadcast', 'summer')",1
"('summer', 'book')",1
"('book', 'chapter')",1
"('frie', 'madonna')",1
"('ed', 'sush')",1
"('gossip', 'write')",1
"('yoga', 'ludo')",1
"('african', 'king')",1
"('twitter', 'yoga')",1
"('rap', 'okay')",1
"('okay', 'preference')",1
"('positive', 'media')",1
"('media', 'confirmation')",1
"('confirmation', 'moscow')",1
"('cl', 'home')",1
"('venoture', 'india')",1
"('new', 'advocates')",1
"('voice', 'rock')",1
"('listen', 'hysteria')",1
"('hysteria', 'muse')",1
"('daily', 'mindfulness')",1
"('mindfulness', 'tip')",1
"('tip', 'calendar')",1
"('calendar', 'visit')",1
"('visit', 'walking')",1
"('house', 'sweet')",1
"('venkara', 'raghav')",1
"('thrown', 'wise')",1
"(' min', 'set')",1
"('small', 'initiative')",1
"('initiative', 'please')",1
"('thank', 'dm')",1
"('dm', 'dream')",1
"('dream', 'hot')",1
"('full', ' min')",1
"('techie', 'venkara')",1
"('preference', 'murder')",1
"('skit', 'shower')",1
"('shower', 'learning')",1
"('home', 'gon')",1
"('wish', 'kurog')",1
"('guy', 'blast')",1
"('blast', 'eating')",1
"('gianot', 'chunks')",1
"('preference', 'fouh')",1
"('fouh', 'round')",1
"('round', 'lets')",1
"('gallos', 'preference')",1
"('night', 'slept')",1
"('preference', 'indoorz')",1
"('cohen', 'watercolors')",1
"('change', 'fact')",1
"('fact', 'things')",1
"('change', 'respond')",1
"('respond', 'stuck')",1
"('hate', 'ya')",1
"('ya', 'mf')",1
"('chunks', 'meat')",1
"('meat', 'getti')",1
"('preference', 'sydney')",1
"('sydney', 'australia')",1
"('last', 'nerve')",1
"('nerve', 'quaranotine')",1
"('day', 'morning')",1
"('isolation', 'egungun')",1
"('careful', 'viewing')",1
"('tell', 'ranots')",1
"('open', 'tomorrow')",1
"('tomorrow', 'stop')",1
"('stop', 'anything')",1
"('anything', 'sunsets')",1
"('peace', 'sunsetchaser')",1
"('sunsetchaser', 'tegucigalpa')",1
"('tegucigalpa', 'honduras')",1
"('honduras', 'bittersweet')",1
"('xlvii', 'gym')",1
"('gym', 'bengaluru')",1
"('bengaluru', 'techie')",1
"('world', 'stay')",1
"('counotries', 'territories')",1
"('staed', 'right')",1
"('cock', 'socket')",1
"('socket', 'chat')",1
"('baby', 'clean')",1
"('edit', 'bishop')",1
"('bishop', 'briggs')",1
"('cenoters', 'province')",1
"('tiger', 'force')",1
"('force', 'duties')",1
"('duties', 'emotions')",1
"('hilarious', 'covid')",1
"('sush', 'dutta')",1
"('dutta', 'butter')",1
"('butter', 'chicken')",1
"('nite', 'preference')",1
"('usa', 'idea')",1
"('idea', 'bc')",1
"('jorge', 'matter')",1
"('song', 'love')",1
"('love', 'zindagi')",1
"('zindagi', 'patel')",1
"('patel', ' pm')",1
"('preference', 'vetnar')",1
"('chicken', 'burnot')",1
"('family', 'celebrate')",1
"('celebrate', 'mom')",1
"('mom', ' th')",1
"('safest', 'way')",1
"('possible', 'du')",1
"('du', 'quick')",1
"('quick', 'question')",1
"('question', 'home')",1
"('fronot', 'line')",1
"('way', 'san')",1
"('store', ' th')",1
"('prison', 'time')",1
"('time', 'smoke')",1
"('smoke', 'sign')",1
"('sign', 'toc')",1
"('toc', 'update')",1
"('change', 'learning')",1
"('home', 'brother')",1
"('brother', 'jon')",1
"('play', 'loud')",1
"('loud', 'jungkook')",1
"('everyone', 'oz')",1
"('oz', 'ozzies')",1
"('home', 'straight')",1
"('lose', 'losing')",1
"('boy', 'tiktok')",1
"('quaranotine', 'trick')",1
"('seth', 'bombs')",1
"('preference', 'rimmer')",1
"('love', 'creativity')",1
"('creativity', 'time')",1
"('handle', 'home')",1
"('home', 'handle')",1
"('handle', 'feeding')",1
"('feeding', 'adults')",1
"('adults', 'boys')",1
"('handle', 'ne')",1
"('ne', 'zel')",1
"('zel', 'ylemi')",1
"('ylemi', 'adele')",1
"('miss', 'air')",1
"('air', 'miss')",1
"('miss', 'mother')",1
"('mother', 'miss')",1
"('life', 'pay')",1
"('pay', 'thrown')",1
"('tiktok', 'quaranotine')",1
"('seth', 'boy')",1
"('weight', 'guess')",1
"('house', 'seth')",1
"('stress', 'eat')",1
"('click', 'youtube')",1
"('morning', 'fe')",1
"('fe', 'chat')",1
"('uncu', 'day')",1
"('hmmm', 'closing')",1
"('closing', 'nose')",1
"('nose', 'aap')",1
"('aap', 'naak')",1
"('band', 'karke')",1
"('karke', 'hmmm')",1
"('hmmm', 'nahi')",1
"('nahi', 'bol')",1
"('bol', 'sakte')",1
"('sakte', 'projects')",1
"('community', 'fronot')",1
"('healthcare', 'community')",1
"('trick', 'bruh')",1
"('bruh', 'spending')",1
"('zoo', 'sunshine')",1
"('amp', 'greenery')",1
"('greenery', 'people')",1
"('open', 'cuains')",1
"('open', 'pull')",1
"('pull', 'blinds')",1
"('blinds', 'preference')",1
"('hell', 'day')",1
"('wenot', 'swim')",1
"('swim', 'water')",1
"('bowl', 'day')",1
"('help', 'pringle')",1
"('pringle', 'snack')",1
"('snack', 'stealer')",1
"('stealer', 'payback')",1
"('sick', 'trick')",1
"('burnot', 'garlic')",1
"('garlic', 'amp')",1
"('amp', 'onion')",1
"('onion', 'rice')",1
"('rice', 'midnight')",1
"('soul', 'huff')",1
"('als', 'song')",1
"('number', 'thieen')",1
"('stewa', 'pick')",1
"('pick', 'dasi')",1
"('recordin', 'people')",1
"('piano', 'dip')",1
"('dip', 'toe')",1
"('toe', 'waters')",1
"('bio', 'dome')",1
"('dome', 'amazon')",1
"('prime', 'tonight')",1
"('payback', 'poinots')",1
"('whoever', 'guess')",1
"('preference', 'computers')",1
"('jigged', 'fill')",1
"('computer', 'btw')",1
"('leadership', 'celebrities')",1
"('corona', 'typewriters')",1
"('handy', 'fo')",1
"('job', 'girl')",1
"('girl', 'sanity')",1
"('sanity', 'fuck')",1
"('positive', 'situation')",1
"('yeah', 'fc')",1
"('guess', 'movie')",1
"('price', 'quaranotine')",1
"('december', 'init')",1
"('init', 'tryin')",1
"('preference', 'fc')",1
"('version', 'sugandha')",1
"('sugandha', 'nurse')",1
"('nurse', 'works')",1
"('works', 'bims')",1
"('bims', 'hospital')",1
"('hospital', 'belagavi')",1
"('several', 'covid')",1
"('gon', 'yeah')",1
"('staed', 'break')",1
"('break', 'groot')",1
"('groot', 'man')",1
"('photoshoot', 'deol')",1
"('preference', 'onlyfans')",1
"('onlyfans', 'half')",1
"('half', 'price')",1
"('injection', 'door')",1
"('moms', 'dads')",1
"('damn', 'coronavirus')",1
"('coronavirus', 'lil')",1
"('lil', 'mans')",1
"('ellen', 'show')",1
"('show', 'temple')",1
"('temple', 'pa')",1
"('pa', 'set')",1
"('quaranotine', 'sai')",1
"('sai', 'pallavi')",1
"('pallavi', 'rakul')",1
"('rakul', 'retweet')",1
"('retweet', 'commenot')",1
"('commenot', 'ur')",1
"('ur', 'thoughts')",1
"('google', 'searches')",1
"('advice', 'flexjobs')",1
"('crisis', 'advice')",1
"('overlook', 'kitchen')",1
"('cheese', 'nothing')",1
"('nothing', 'losing')",1
"('power', 'middle')",1
"('middle', 'question')",1
"('question', 'sanity')",1
"('sanity', 'hospital')",1
"('commenot', 'preference')",1
"('preference', 'caravaggio')",1
"('caravaggio', 'pear')",1
"('pear', 'pairs')",1
"('pairs', 'louvre')",1
"('louvre', 'west')",1
"('west', 'wickham')",1
"('wickham', 'flexjobs')",1
"('flexjobs', 'news')",1
"('news', 'building')",1
"('job', 'crisis')",1
"('track', 'covid')",1
"('covid', 'outbreaks')",1
"('outbreaks', 'summer')",1
"('best', 'spending')",1
"('results', 'year')",1
"('year', 'dark')",1
"('dm', 'cash')",1
"('cash', 'tag')",1
"('tag', 'quaranotine')",1
"('money', 'give')",1
"('currenot', 'goals')",1
"('bihday', 'jungkook')",1
"('everyone', 'tech')",1
"('tech', 'iot')",1
"('iot', 'sigfox')",1
"('sigfox', 'help')",1
"('solve', 'covid')",1
"('covid', 'problems')",1
"('zoo', 'people')",1
"('gnite', 'sleep')",1
"('summer', 'day')",1
"('formula', 'gnite')",1
"('day', 'park')",1
"('park', 'jet')",1
"('jet', 'skis')",1
"('shiless', 'men')",1
"('shos', 'dot')",1
"('dot', 'greens')",1
"('couples', 'jungkook')",1
"('green', 'curry')",1
"('curry', 'recipe')",1
"('recipe', 'tonight')",1
"('tonight', 'pan')",1
"('veg', 'leftovers')",1
"('flash', 'sale')",1
"('sale', 'ends')",1
"('ends', 'today')",1
"('today', 'formula')",1
"('cacio', 'pepe')",1
"('maxim', 'repin')",1
"('repin', 'cisco')",1
"('cisco', 'technology')",1
"('technology', 'advisor')",1
"('advisor', 'collaboration')",1
"('new', 'capabilities')",1
"('vendor', 'collabora')",1
"('collabora', 'preference')",1
"('preference', 'stirring')",1
"('last', 'add')",1
"('viual', 'reading')",1
"('invite', 'facebook')",1
"('live', 'reading')",1
"('creative', 'love')",1
"('amp', 'calm')",1
"('preference', 'maxim')",1
"('mem', 'preference')",1
"('train', 'mem')",1
"('check', 'wishlist')",1
"('wishlist', 'younger')",1
"('younger', 'self')",1
"('time', 'finetune')",1
"('finetune', 'bett')",1
"('video', 'self')",1
"('home', 'flattening')",1
"('curve', 'year')",1
"('year', 'nothing')",1
"('covixt', 'demands')",1
"('personal', 'attitude')",1
"('attitude', 'responsibility')",1
"('responsibility', 'preference')",1
"('foreign', 'language')",1
"('new', 'programs')",1
"('big', 'role')",1
"('role', 'nowada')",1
"('post', 'head')",1
"('preference', 'win')",1
"('win', 'convince')",1
"('convince', 'kid')",1
"('kid', 'play')",1
"('play', 'room')",1
"('room', 'minutes')",1
"('woke', 'bittersweet')",1
"('xlvii', 'lee')",1
"('online', 'dance')",1
"('dance', 'class')",1
"('monday', ' th')",1
"(' pm', 'join')",1
"('pl', 'things')",1
"('discover', 'saucebags')",1
"('comic', 'https')",1
"('head', 'top')",1
"('bonus', 'post')",1
"('tie', 'dye')",1
"('lol', 'bonus')",1
"('dye', 'project')",1
"('project', 'blame')",1
"('blame', 'wife')",1
"('wife', 'fun')",1
"('way', 'protesters')",1
"('liberals', 'scream')",1
"('scream', 'things')",1
"('mean', 'well')",1
"('stuck', 'quaranoteen')",1
"('longer', 'teen')",1
"('teen', ' th')",1
"('bihday', 'thanks')",1
"('wis', 'mom')",1
"('flat', 'lol')",1
"('safe', 'baths')",1
"('baths', 'nooooooo')",1
"('nooooooo', 'https')",1
"('preference', 'nurses')",1
"('put', 'ruby')",1
"('ruby', 'hall')",1
"('hall', 'hospital')",1
"('hospital', 'year')",1
"('old', 'nurse')",1
"('preference', 'adept')",1
"('viual', 'enjoying')",1
"('graduate', 'exhibitions')",1
"('att', 'kid')",1
"('freezer', 'brea')",1
"('peppers', 'onions')",1
"('spinach', 'peppers')",1
"('preference', 'ppl')",1
"('preference', 'yeap')",1
"('yeap', 'place')",1
"('beautiful', 'thanks')",1
"('thanks', 'cousin')",1
"('cousin', 'making')",1
"('aware', 'thanks')",1
"('roamsick', 'dunnk ')",1
"('dunnk ', 'quaranotine')",1
"('old', 'chunk')",1
"('chunk', 'pizza')",1
"('pizza', 'dough')",1
"('freezer', 'burnot')",1
"('burnot', 'spinach')",1
"('nothin', 'preference')",1
"('think', 'crisps')",1
"('crisps', 'making')",1
"('flavour', 'crisps')",1
"('crisps', 'checking')",1
"('mail', 'become')",1
"('become', 'christmas')",1
"('masterpiece', 'giveaway')",1
"('bar', 'sesame')",1
"('sesame', 'beef')",1
"('video', 'unique')",1
"('unique', 'poinot')",1
"('poinot', 'view')",1
"('view', 'god')",1
"('times', 'times')",1
"('microadvenoture', 'ideas')",1
"('long', 'hours')",1
"('harder', 'pick')",1
"('mansion', 'fave')",1
"('htt', 'coronavirus')",1
"('coronavirus', 'tattoos')",1
"('tattoos', 'forever')",1
"('safe', 'madonna')",1
"('post', 'malibu')",1
"('offering', 'sarkcess')",1
"('sarkcess', 'taya')",1
"('taya', 'pass')",1
"('pass', 'lapaz')",1
"('lapaz', 'slay')",1
"('slay', 'queen')",1
"('queen', 'clitoris')",1
"('clitoris', 'sef')",1
"('sef', 'delhi')",1
"('https', 'life')",1
"('cigarettes', 'preference')",1
"('preference', 'iran')",1
"('fidel', 'preference')",1
"('full', 'course')",1
"('course', 'meal')",1
"('meal', 'bc')",1
"('bc', 'ate')",1
"('ate', 'quaranotine')",1
"('quaranotine', 'snacks')",1
"('closed', 'day')",1
"('unotil', ' am')",1
"('schedule', 'gon')",1
"('na', 'hi')",1
"('hi', 'family')",1
"('family', 'binging')",1
"('savdhaan', 'india')",1
"('india', 'amp')",1
"('amp', 'crime')",1
"('crime', 'patrol')",1
"('patrol', 'episodes')",1
"('beautiful', 'side')",1
"('preference', 'lookin')",1
"('living', 'idea')",1
"('bey', 'fab')",1
"('comme', 'city')",1
"('inoto', 'closest')",1
"('closest', 'hookup')",1
"('com', 'skinny ')",1
"('heard', 'life')",1
"('hey', 'justin')",1
"('justin', 'sweetie')",1
"('sweetie', 'preaching')",1
"('wazoo', 'stir')",1
"('time', 'shit')",1
"('shit', 'lmao')",1
"('side', 'living')",1
"('friend', 'disturb')",1
"('welcome', 'guys')",1
"('pics', 'preference')",1
"('love', 'asem')",1
"('good', 'ebunnz')",1
"('elite', 'matchmakers')",1
"('dm', 'surround')",1
"('surround', 'right')",1
"('ppl', 'goi')",1
"('goi', 'facilitate')",1
"('facilitate', 'return')",1
"('indians', 'onwards')",1
"('onwards', 'paymenot')",1
"('paymenot', 'basis')",1
"('basis', 'amp')",1
"('amp', 'priorities')",1
"('priorities', 'story')",1
"('disturb', 'welcome')",1
"('girlfriend', 'friend')",1
"('delivery', 'newzroom')",1
"('testin', 'nothing')",1
"('foreign', 'po')",1
"('po', 'fly')",1
"('yellow', 'flag')",1
"('flag', 'unotil')",1
"('unotil', 'le')",1
"('le', 'time')",1
"('imagine', 'world')",1
"('amp', 'broadband')",1
"('broadband', 'access')",1
"('morning', 'neighbors')",1
"('planet', 'orders')",1
"('onoto', 'ship')",1
"('ship', 'amp')",1
"('family', 'pakistan')",1
"('shots', 'day')",1
"('music', 'let')",1
"('humanize', 'people')",1
"('hard', 'lmfao')",1
"('lmfao', 'ong')",1
"('wanot', 'person')",1
"('person', 'check')",1
"('grow', 'madonna')",1
"('little', 'chief')",1
"('dm', 'india')",1
"('india', 'enotry')",1
"('enotry', 'team')",1
"('team', 'qu')",1
"('qu', 'stay')",1
"('forgot', 'post')",1
"('post', 'yesterday')",1
"('amp', 'james')",1
"('waldron', 'amp')",1
"('hun', 'wanot')",1
"('april', 'evening')",1
"('anything', 'couple')",1
"('couple', 'staple')",1
"('staple', 'meals')",1
"('meals', 'house')",1
"('retweet', 'photo')",1
"('round', 'nava')",1
"('muslim', 'avid')",1
"('avid', 'sibelius')",1
"('helps', 'musicians')",1
"('globe', 'connect')",1
"('connect', 'perform')",1
"('perform', 'lockdown')",1
"('lockdown', 'orchestra')",1
"('installmenot', 'hea')",1
"('hea', 'framework')",1
"('subscribe', 'plz')",1
"('plz', 'thx')",1
"('pressure', 'formula')",1
"('video', 'people')",1
"('challenge', 'world')",1
"('health', 'organisation')",1
"('organisation', 'join')",1
"('cute', 'search')",1
"('search', 'zoe')",1
"('black', 'orlando')",1
"('florida', 'preference')",1
"('preference', 'mampzz ')",1
"('mampzz ', 'hahaha')",1
"('india', 'switches')",1
"('switches', 'lights')",1
"('staed', 'channel')",1
"('channel', 'share')",1
"('new', 'habits')",1
"('thx', 'stay')",1
"('kinotner', 'sound')",1
"('song', 'head')",1
"('head', 'youtube')",1
"('youtube', 'business')",1
"('chale', 'flow')",1
"('flow', 'twi')",1
"('good', 'think')",1
"('end', 'completing')",1
"('old', 'pal')",1
"('pal', 'amtonytetuila')",1
"('coping', 'lot')",1
"('lot', 'dive')",1
"('dive', 'mind')",1
"('mind', 'practice')",1
"('http', 'kids')",1
"('episode', 'http')",1
"('joy', 'lil')",1
"('mistake', 'jungkook')",1
"('everyone', 'espn')",1
"('rushmore', 'players')",1
"('violence', 'cases')",1
"('world', 'quaranotine')",1
"('quaranotine', 'bed')",1
"('morning', 'ya')",1
"('fun', 'coach')",1
"('coach', 'vs')",1
"('vs', 'trainer')",1
"('trainer', 'alley')",1
"('alley', 'oop')",1
"('oop', 'conotest')",1
"('awa', 'preference')",1
"('quaranotine', 'pooja')",1
"('pecorino', 'romano')",1
"('damnit', 'parmesan')",1
"('cheese', 'houseful')",1
"('punjab', 'jeff')",1
"('htt', 'confluence')",1
"('confluence', 'collective')",1
"('collective', 'viual')",1
"('viual', 'noob')",1
"('noob', 'series')",1
"('series', 'smoking')",1
"('smoking', 'churros')",1
"('cozumel', 'mexico')",1
"('mexico', 'time')",1
"('alive', 'right')",1
"('shot', 'shit')",1
"('shit', 'pesos')",1
"('pesos', 'maddox')",1
"('maddox', 'mornings')",1
"('florida', 'india')",1
"('corona', 'tips')",1
"('feet', 'awa')",1
"('preference', 'app')",1
"('nothing', 'needs')",1
"('hygiene', 'products')",1
"('products', 'supermarkets')",1
"('supermarkets', 'wife')",1
"('wife', 'dani')",1
"('dani', 'danielle')",1
"('danielle', 'glunot')",1
"('green', 'color')",1
"('color', 'shift')",1
"('shift', 'beetle')",1
"('beetle', 'mask')",1
"('mask', 'check')",1
"('share', 'pages')",1
"('discounot', 'girls')",1
"('vs', 'preference')",1
"('show', 'discuss')",1
"('discuss', 'mo')",1
"('mo', 'has ')",1
"('has ', 'deaths')",1
"('ky', 'easter')",1
"('easter', 'worshipers')",1
"('listen', 'soothes')",1
"('end', 'realizing')",1
"('inner', 'demons')",1
"('demons', 'preference')",1
"('preference', 'tom')",1
"('tom', 'odell')",1
"('odell', 'show')",1
"('show', 'online')",1
"('online', 'suppo')",1
"('tengok', 'today')",1
"('quarenotine', 'lady')",1
"('aist', 'wonderful')",1
"('wonderful', 'keepsake')",1
"('show', 'grandkids')",1
"('grandkids', 'preference')",1
"('show', 'chrissy')",1
"('chrissy', 'cou')",1
"('cou', 'freaking')",1
"('minister', 'mehmoodkhan')",1
"('bass', 'music')",1
"('work', 'care')",1
"('general', 'public')",1
"('public', 'paddle')",1
"('paddle', 'tune')",1
"('mehmoodkhan', 'lips')",1
"('include', 'soda')",1
"('pay', 'folding')",1
"('greatest', 'song')",1
"('british', 'boss')",1
"('boss', 'uh')",1
"('drop', 'answers')",1
"('mean', 'drop')",1
"('https', 'cut')",1
"('hair', 'pa')",1
"('pa', 'tutorial')",1
"('tutorial', 'barber')",1
"('barber', 'tips')",1
"('side', 'spend')",1
"('spend', 'let')",1
"('fun', 'gym')",1
"('new', 'reads')",1
"('new', 'projects')",1
"('projects', 'thanks')",1
"('thanks', 'time')",1
"('feed', 'ego')",1
"('ego', 'play')",1
"('serious', 'preference')",1
"('prize', 'f ')",1
"('quaranotine', 'snuck')",1
"('wear', 'zarape')",1
"('zarape', 'dress')",1
"('dress', 'enjoy')",1
"('enjoy', 'tacos')",1
"('tacos', 'margaritas')",1
"('baldwin', 'park')",1
"('park', 'calif')",1
"('calif', 'guys')",1
"('follow', 'quaranote')",1
"('quaranote', 'stroll')",1
"('stroll', 'inoto')",1
"('inoto', 'collections')",1
"('european', 'thanks')",1
"('thanks', 'food')",1
"('newest', 'quaranotine')",1
"('influenced', 'mix')",1
"('aggressive', 'accumulation')",1
"('accumulation', 'bass')",1
