id,coordinates
70597,"(39.9009472, -74.8234961)"
70598,"(41.6500201, -72.7342163)"
70599,"(38.7251776, -105.6077167)"
70601,"(18.9387711, 72.8353355)"
70602,"(40.6667702, -73.8823583)"
70603,"(32.3293809, -83.1137366)"
70604,"(-8.3304977, 115.0906401)"
70605,"(28.402837, 77.3085626)"
70606,"(34.0536909, -118.2427666)"
70607,"(53.535411, -113.507996)"
70608,"(38.7251776, -105.6077167)"
70609,"(40.9312099, -73.8987469)"
70611,
70612,"(36.1672559, -115.1485163)"
70613,"(38.7251776, -105.6077167)"
70614,"(41.6500201, -72.7342163)"
70616,"(18.9387711, 72.8353355)"
70617,"(52.2034823, 0.1235817)"
70618,"(5.698692149999999, 0.04035107031393203)"
70621,"(11.5024338, 17.7578122)"
70622,"(28.6141793, 77.2022662)"
70623,"(44.9772995, -93.2654692)"
70624,
70626,"(25.0431615, 67.4528196)"
70627,"(36.8462923, -76.2929252)"
70628,
70630,"(22.3511148, 78.6677428)"
70631,"(40.6501038, -73.9495823)"
70632,
70633,"(28.5421109, -81.3790304)"
70634,"(14.5568853, 121.023532)"
70636,"(34.0536909, -118.2427666)"
70637,"(27.9658533, -82.8001026)"
70638,"(40.2253569, -82.6881395)"
70639,"(31.9515694, 35.9239625)"
70640,"(35.3738712, -119.0194639)"
70643,"(53.5677371, -0.0736289)"
70644,"(7.116667, 3.2)"
70646,"(28.5726442, 77.3547609)"
70647,"(32.3293809, -83.1137366)"
70648,"(18.9387711, 72.8353355)"
70649,"(41.6362097, -72.2125789)"
70652,
70653,"(22.5882216, 88.323139)"
70654,"(14.5906216, 120.9799696)"
70655,"(25.1446897, 67.1847767315734)"
70656,"(30.3321838, -81.655651)"
70657,"(28.5726442, 77.3547609)"
70658,"(21.1864607, 72.8081281)"
70659,"(12.9791198, 77.5912997)"
70660,"(16.2915189, 80.4541588)"
70661,"(40.735657, -74.1723667)"
70662,"(9.6000359, 7.9999721)"
70663,"(13.0801721, 80.2838331)"
70664,
70665,"(29.70561785, -95.28635773395605)"
70666,"(-8.5616156, 115.1712279)"
70667,"(40.7127281, -74.0060152)"
70669,"(40.6501038, -73.9495823)"
70671,"(33.560873650000005, 133.37188856121315)"
70672,"(40.7127281, -74.0060152)"
70674,"(51.5073219, -0.1276474)"
70676,"(38.8949855, -77.0365708)"
70677,
70678,"(37.1953727, -7.4154858)"
70679,"(33.4484367, -112.0741417)"
70680,"(40.7127281, -74.0060152)"
70681,"(40.6501038, -73.9495823)"
70682,
70683,"(50.6402809, 4.6667145)"
70685,"(40.8512481, -72.5359869)"
70686,"(18.9387711, 72.8353355)"
70688,"(42.4420181, -75.5976855)"
70691,"(55.7504461, 37.6174943)"
70692,"(33.8750629, 35.843409)"
70693,"(-33.7319741, -70.7419619)"
70694,"(-7.2600876, 112.746826056607)"
70695,"(-28.8166236, 24.991639)"
70696,"(22.3511148, 78.6677428)"
70698,
70699,"(33.7490987, -84.3901849)"
70700,"(42.6055893, -83.1499304)"
70701,
70703,"(50.6062711, -116.5318211)"
70704,"(45.6940967, -118.8477862)"
70705,"(51.8277408, 9.0207583)"
70706,"(-27.8091756, -50.36241737837912)"
70708,"(43.3449871, -81.4801081)"
70709,"(17.0088818, 54.0719236)"
70710,
70711,"(35.6729639, -79.0392919)"
70712,
70716,"(47.6859573, -122.1920249)"
70719,"(18.7548563, 73.4016729)"
70720,"(36.7014631, -118.7559974)"
70721,"(35.6729639, -79.0392919)"
70722,"(12.92174495, 80.13759263115801)"
70723,"(18.9387711, 72.8353355)"
70724,"(33.2296111, -79.2042149)"
70725,"(18.4357733, -69.9699468)"
70726,"(26.3586885, -80.0830984)"
70727,"(40.7498243, -73.7976337)"
70728,"(21.1864607, 72.8081281)"
70729,"(6.1535847, -9.8091988)"
70730,"(55.7504461, 37.6174943)"
70732,"(37.7767817, -122.4167923)"
70733,"(6.1535847, -9.8091988)"
70736,"(40.0757384, -74.4041622)"
70737,"(52.4796992, -1.9026911)"
70738,"(-33.928992, 18.417396)"
70739,"(21.1864607, 72.8081281)"
70741,"(43.2961743, 5.3699525)"
70742,"(-28.8166236, 24.991639)"
70744,"(42.3702061, 1.7745202)"
70745,"(33.7490987, -84.3901849)"
70746,"(61.0666922, -107.9917071)"
70748,"(28.8117297, -81.2680345)"
70751,
70753,
70756,"(38.8949855, -77.0365708)"
70757,"(13.7948796, 79.8931196)"
70758,"(38.9597594, 34.9249653)"
70760,"(40.0757384, -74.4041622)"
70764,"(29.168807, 75.7461103)"
70765,"(54.7023545, -3.2765753)"
70766,"(38.8949855, -77.0365708)"
70767,"(40.0757384, -74.4041622)"
70768,"(48.1371079, 11.5753822)"
70769,"(35.2270869, -80.8431268)"
70770,"(43.1561681, -75.8449946)"
70772,"(43.6534817, -79.3839347)"
70773,"(33.8126059, -84.6343783)"
70774,
70775,
70776,"(27.7567667, -81.4639835)"
70779,"(39.7459468, -75.546589)"
70782,"(38.1793805, 23.8535593)"
70783,"(26.4150801, 85.0477734)"
70784,"(18.9387711, 72.8353355)"
70785,"(43.4697786, 0.3098676)"
70786,"(13.2904027, 108.4265113)"
70788,"(41.7988074, -69.9960134711573)"
70789,"(53.3497645, -6.2602732)"
70790,"(54.7023545, -3.2765753)"
70792,"(-41.76092, 148.06297)"
70794,"(31.5313113, 34.8667654)"
70799,"(42.3602534, -71.0582912)"
70802,"(19.531932, 76.0554568)"
70803,"(55.7504461, 37.6174943)"
70804,"(34.2331373, -102.4107493)"
70805,"(25.7742658, -80.1936589)"
70809,
70810,"(44.4308975, -89.6884637)"
70813,"(40.735657, -74.1723667)"
70814,"(-23.9781238, -46.456252)"
70816,"(28.6517178, 77.2219388)"
70823,"(16.5427689, 81.527344)"
70824,
70825,"(54.7023545, -3.2765753)"
70826,"(43.0349931, -87.922497)"
70827,"(40.7127281, -74.0060152)"
70828,"(28.6141793, 77.2022662)"
70829,"(41.8755616, -87.6244212)"
70831,"(42.2681569, -83.7312291)"
70834,"(22.3511148, 78.6677428)"
70836,"(-22.519963, -43.192613)"
70837,"(34.395342, -111.7632755)"
70838,"(48.8566969, 2.3514616)"
70840,"(-27.4689682, 153.0234991)"
70841,"(37.4443293, -122.1598465)"
70842,"(36.4351138, 28.2334561)"
70845,"(13.450125700000001, 144.75755102972062)"
70846,"(38.7251776, -105.6077167)"
70847,"(19.489917050000003, 74.24637475177133)"
70848,"(22.3511148, 78.6677428)"
70849,"(41.8755616, -87.6244212)"
70850,
70852,"(22.2793278, 114.1628131)"
70853,"(12.9791198, 77.5912997)"
70854,"(51.0834196, 10.4234469)"
70855,
70857,"(64.5731537, 11.52803643954819)"
70861,"(22.3511148, 78.6677428)"
70862,"(48.4048867, 2.7207225)"
70863,"(48.7771486, 2.4530731)"
70864,"(54.7023545, -3.2765753)"
70866,"(36.7014631, -118.7559974)"
70867,"(34.0536909, -118.2427666)"
70868,"(-1.2832533, 36.8172449)"
70870,"(31.5313113, 34.8667654)"
70871,
70872,
70874,
70875,"(49.8807223, -97.1231847)"
70877,"(4.6125522, 13.1535811)"
70878,"(-24.7761086, 134.755)"
70879,"(39.7837304, -100.4458825)"
70880,"(14.5568853, 121.023532)"
70881,"(41.2133453, -98.6228519)"
70882,"(21.3464051, -158.0290759)"
70883,"(32.0877639, 34.8859985)"
70884,"(51.0834196, 10.4234469)"
70885,"(52.3727598, 4.8936041)"
70886,
70888,"(45.3842702, -73.995482)"
70890,
70892,"(-1.2832533, 36.8172449)"
70893,"(30.3308401, 71.247499)"
70894,"(48.8566969, 2.3514616)"
70897,"(17.63612885, 74.29827807601782)"
70899,"(55.9991959, -3.784376)"
70900,"(18.9387711, 72.8353355)"
70901,"(28.62399925, 77.38370739533995)"
70902,"(54.7023545, -3.2765753)"
70903,"(-26.205, 28.049722)"
70905,"(47.0979462, -122.4243422)"
70910,"(28.4670734, 77.5137649)"
70911,
70912,"(28.4670734, 77.5137649)"
70913,"(48.9467562, 11.4038717)"
70914,
70915,
70917,"(59.743273900000005, 12.711520968966536)"
70918,
70920,"(51.5073219, -0.1276474)"
70921,"(40.7127281, -74.0060152)"
70924,"(46.7985624, 8.2319736)"
70925,"(28.6141793, 77.2022662)"
70926,"(28.6141793, 77.2022662)"
70928,"(23.0216238, 72.5797068)"
70929,"(12.7503486, 122.7312101)"
70930,
70931,"(26.1551249, 50.5344606)"
70933,"(39.9622601, -83.0007065)"
70934,"(25.6440845, 85.906508)"
70936,
70937,"(30.2711286, -97.7436995)"
70939,"(33.1433723, -117.1661449)"
70943,"(36.5748441, 139.2394179)"
70945,"(49.4871968, 31.2718321)"
70946,"(13.0801721, 80.2838331)"
70947,"(55.9533456, -3.1883749)"
70949,"(32.7762719, -96.7968559)"
70950,"(43.4849133, -71.6553992)"
70952,"(43.7152357, 10.4003224)"
70953,"(51.4756545, -0.0379261)"
70955,"(36.6744117, -121.6550372)"
70956,"(32.7174209, -117.1627714)"
70958,"(45.4668, 9.1905)"
70960,"(55.7504461, 37.6174943)"
70962,"(39.7837304, -100.4458825)"
70965,"(-8.3304977, 115.0906401)"
70968,
70971,
70972,"(47.1817585, 19.5060937)"
70973,"(45.0677551, 7.6824892)"
70974,"(21.48349555, -158.03640389298)"
70976,"(54.7023545, -3.2765753)"
70977,"(12.9791198, 77.5912997)"
70978,"(32.66376, -114.5148656)"
70979,"(25.0659637, 55.1713403)"
70981,"(40.6945474, -73.7384653)"
70982,"(13.0801721, 80.2838331)"
70983,"(12.6494251, 79.78057474939979)"
70984,
70985,"(39.7392364, -104.9848623)"
70987,"(34.0536909, -118.2427666)"
70989,
70990,
70991,"(30.1957422, 67.017246)"
70993,"(21.304547, -157.8556764)"
70994,"(28.6141793, 77.2022662)"
70995,"(48.8566969, 2.3514616)"
70996,
70997,"(40.4124541, -90.8368406)"
70998,"(5.8912102, 116.04719)"
71002,"(-8.0641931, -34.8781517)"
71003,"(44.2998261, -120.834972)"
71004,"(31.199004, 29.894378)"
71007,"(41.8828698, -87.686316)"
71009,"(50.863772, 0.4758995591006566)"
71010,"(51.2211097, 4.3997081)"
71011,"(-6.9027351, 108.7440382)"
71012,"(48.1371079, 11.5753822)"
71013,"(10.78322705, 77.52604780096844)"
71015,
71016,"(56.7861112, -4.1140518)"
71018,"(22.54541245, 88.3567751581234)"
71020,"(15.7262024, 120.62181)"
71021,"(35.021041, 135.7556075)"
71022,"(17.38878595, 78.46106473453146)"
71026,"(51.0834196, 10.4234469)"
71027,
71029,"(-24.7761086, 134.755)"
71030,"(42.3317642, -71.1211635)"
71031,"(51.5073219, -0.1276474)"
71032,"(53.4794892, -2.2451148)"
71035,
71036,"(40.8466508, -73.8785937)"
71037,"(53.4010224, -3.0565711)"
71038,"(18.9387711, 72.8353355)"
71040,
71041,
71042,"(21.16587175, 92.03996424949703)"
71043,"(25.0659637, 55.1713403)"
71045,"(46.7985624, 8.2319736)"
71046,"(6.8003319, -1.5188142)"
71047,"(6.698081, -1.6230404)"
71048,"(52.7954791, -0.5402402866174321)"
71050,"(53.7278, -7.7963816)"
71051,"(43.6044622, 1.4442469)"
71052,
71053,"(53.407154, -2.991665)"
71054,"(17.1750495, 95.9999652)"
71055,"(5.5600141, -0.2057437)"
71059,"(-31.9527121, 115.8604796)"
71060,"(45.4668, 9.1905)"
71061,"(42.5407167, 1.5732033)"
71062,
71063,"(26.2540493, 29.2675469)"
71066,"(36.6441995, -82.57615682166949)"
71067,"(51.8979282, -8.4705806)"
71068,"(64.6863136, 97.7453061)"
71069,"(39.7837304, -100.4458825)"
71071,"(39.4506948, -94.4915265)"
71072,
71073,"(51.55847, 5.083076)"
71074,"(55.9533456, -3.1883749)"
71075,
71076,"(39.7837304, -100.4458825)"
71077,"(50.6402809, 4.6667145)"
71080,"(45.3842702, -73.995482)"
71082,"(36.638392, 127.6961188)"
71083,"(55.9533456, -3.1883749)"
71085,"(48.0577971, -1.5075593)"
71087,"(50.5296441, -3.6112097)"
71088,
71089,"(51.5073219, -0.1276474)"
71091,"(51.5237929, -0.7189899)"
71092,"(41.2428742, -73.2006687)"
71093,"(25.0659637, 55.1713403)"
71095,
71098,
71099,"(18.521428, 73.8544541)"
71100,
71101,"(-29.861825, 31.009909)"
71102,
71103,"(31.8160381, -99.5120986)"
71104,"(36.7014631, -118.7559974)"
71105,"(45.3175313, 5.721294352585611)"
71106,"(41.690137, 2.4916702)"
71107,
71108,
71109,"(43.074761, -89.3837613)"
71110,"(54.7023545, -3.2765753)"
71111,"(35.1492674, -82.5442327)"
71112,
71113,"(28.1083929, 84.0917139)"
71114,"(-27.31368355, 153.00511370028568)"
71115,"(9.6000359, 7.9999721)"
71116,
71117,"(23.3700354, 85.3250132)"
71118,"(27.7567667, -81.4639835)"
71119,
71120,"(6.4550575, 3.3941795)"
71121,"(50.5462805, -3.4958207)"
71122,"(39.7837304, -100.4458825)"
71123,"(1.4419683, 38.4313975)"
71124,"(18.9387711, 72.8353355)"
71125,
71126,"(25.1446897, 67.1847767315734)"
71127,
71128,
71129,
71130,"(56.328571, 44.003506)"
71131,"(25.5760446, 91.8825282)"
71132,"(18.9387711, 72.8353355)"
71135,"(51.5073219, -0.1276474)"
71136,"(23.8312377, 91.2823821)"
71137,"(53.2744122, -9.0490632)"
71138,
71140,"(22.3511148, 78.6677428)"
71141,"(-31.8759835, 147.2869493)"
71143,
71144,
71147,"(22.3511148, 78.6677428)"
71149,"(27.9477595, -82.458444)"
71150,"(-32.9322997, 27.7426103)"
71151,"(31.1667049, 36.941628)"
71152,"(-33.928992, 18.417396)"
71153,"(41.8848151, -74.2423697)"
71155,"(53.7974185, -1.5437941)"
71156,"(12.9791198, 77.5912997)"
71157,"(46.603354, 1.8883335)"
71158,"(-33.7310277, 150.809385)"
71159,"(-33.928992, 18.417396)"
71161,"(-6.7807065, 39.2027687)"
71162,"(40.7596198, -111.8867975)"
71163,"(27.7703796, -82.6695085)"
71164,"(22.3511148, 78.6677428)"
71167,"(41.8933203, 12.4829321)"
71169,"(46.603354, 1.8883335)"
71170,"(9.6000359, 7.9999721)"
71171,"(41.8755616, -87.6244212)"
71174,
71177,"(53.3219624, -6.3942689)"
71181,"(-2.4833826, 117.8902853)"
71182,"(18.9387711, 72.8353355)"
71183,"(39.2908816, -76.610759)"
71184,"(36.7014631, -118.7559974)"
71185,"(8.8082342, 77.8114843)"
71187,"(53.7974185, -1.5437941)"
71189,"(-20.5, -59.166667)"
71191,"(18.76528415, 77.69683346699138)"
71192,"(28.6141793, 77.2022662)"
71195,"(22.3511148, 78.6677428)"
71196,"(59.3251172, 18.0710935)"
71197,"(9.6000359, 7.9999721)"
71198,"(45.3842702, -73.995482)"
71200,
71201,"(51.5237929, -0.7189899)"
71202,"(18.5106986, 73.8200482)"
71203,"(35.6828387, 139.7594549)"
71204,"(54.26164245, -2.1909464243391255)"
71205,"(32.0809263, -81.0911768)"
71206,"(39.7837304, -100.4458825)"
71207,"(45.4972159, -73.6103642)"
71208,"(22.7203616, 75.8681996)"
71209,"(22.3511148, 78.6677428)"
71212,"(17.38878595, 78.46106473453146)"
71214,"(53.866444, 10.684738)"
71215,"(42.3098201, -71.1203299)"
71217,"(52.3727598, 4.8936041)"
71218,"(43.6534817, -79.3839347)"
71219,"(34.3916641, -118.542586)"
71220,"(22.3511148, 78.6677428)"
71221,"(57.7072326, 11.9670171)"
71222,"(18.9387711, 72.8353355)"
71223,"(6.9898705, 79.8927094)"
71224,"(19.1722904, 72.9564695)"
71226,"(50.1106444, 8.6820917)"
71227,"(18.9387711, 72.8353355)"
71230,"(18.9387711, 72.8353355)"
71231,"(38.8114364, -89.953157)"
71234,"(18.3725687, -76.8944617)"
71235,"(28.6141793, 77.2022662)"
71236,"(22.2793278, 114.1628131)"
71237,"(18.9387711, 72.8353355)"
71238,"(44.3631469, -97.4882433)"
71239,"(9.6000359, 7.9999721)"
71240,"(14.5906216, 120.9799696)"
71242,"(34.0536909, -118.2427666)"
71243,"(43.6534817, -79.3839347)"
71244,"(38.9953683, 21.9877132)"
71246,"(16.5087586, 80.6185102)"
71247,"(4.7064352, 73.3287853)"
71248,"(39.7837304, -100.4458825)"
71249,"(18.9387711, 72.8353355)"
71250,
71251,"(18.9387711, 72.8353355)"
71252,"(18.9387711, 72.8353355)"
71253,"(29.7589382, -95.3676974)"
71254,"(42.211115, -86.275983)"
71255,"(9.9340738, 76.2606304)"
71256,"(14.5906216, 120.9799696)"
71257,"(25.1446897, 67.1847767315734)"
71259,"(-33.0191604, 27.8998573)"
71261,"(12.8831063, 77.7501677)"
71263,"(13.0801721, 80.2838331)"
71264,"(54.26164245, -2.1909464243391255)"
71265,"(23.7952809, 86.4309638)"
71266,"(-33.0191604, 27.8998573)"
71267,"(48.2083537, 16.3725042)"
71269,"(29.7589382, -95.3676974)"
71270,"(36.5748441, 139.2394179)"
71271,"(33.7490987, -84.3901849)"
71272,"(26.166667, 77.5)"
71275,"(22.3511148, 78.6677428)"
71276,"(51.2493274, -0.771691)"
71277,"(-26.1776154, 27.96868274674596)"
71278,"(-30.341667, 28.811944)"
71279,"(25.2856329, 51.5264162)"
71281,"(46.3269443, 2.7740926)"
71283,"(-29.2167806, 31.5069611)"
71284,"(57.6379705, 18.2890889)"
71287,"(30.9090157, 75.851601)"
71288,"(35.7803977, -78.6390989)"
71289,"(8.0300284, -1.0800271)"
71290,"(39.7683331, -86.1583502)"
71293,"(5.5468112, -0.2656595)"
71294,"(43.2073567, -75.5929774)"
71295,
71296,
71297,"(43.4491804, -65.5983354)"
71298,"(38.5815719, -121.4943996)"
71300,"(53.7435722, -0.3394758)"
71304,
71306,"(51.507865, -0.1245597)"
71307,"(28.6141793, 77.2022662)"
71308,
71309,"(51.4745706, -0.0925416)"
71310,"(51.5073219, -0.1276474)"
71311,"(-36.852095, 174.7631803)"
71312,"(33.7490987, -84.3901849)"
71313,"(17.0088818, 54.0719236)"
71314,"(22.54541245, 88.3567751581234)"
71315,"(52.7874658, -0.1540299)"
71316,"(56.4603494, -5.8618419478791015)"
71317,"(29.0, 76.0)"
71318,"(34.0536909, -118.2427666)"
71319,"(51.8277408, 9.0207583)"
71321,
71322,"(-33.8548157, 151.2164539)"
71324,"(34.0536909, -118.2427666)"
71325,"(40.3868601, -3.6591803)"
71326,"(51.4538022, -2.5972985)"
71327,"(55.6867243, 12.5700724)"
71328,"(-29.861825, 31.009909)"
71329,"(41.8755616, -87.6244212)"
71330,"(52.628606, 1.29227)"
71331,"(41.8933203, 12.4829321)"
71333,"(19.2716301, 73.23586552517415)"
71334,"(42.6384261, 12.674297)"
71336,
71339,"(25.0659637, 55.1713403)"
71341,"(25.1446897, 67.1847767315734)"
71342,"(0.3177137, 32.5813539)"
71343,"(30.2711286, -97.7436995)"
71344,"(23.7593572, 90.3788136)"
71345,"(33.6938118, 73.0651511)"
71346,"(-33.0191604, 27.8998573)"
71347,
71349,"(52.5001698, 5.7480821)"
71350,
71352,"(22.2793278, 114.1628131)"
71353,
71354,"(17.38878595, 78.46106473453146)"
71355,"(52.5725769, -0.2427336)"
71356,
71357,"(55.7504461, 37.6174943)"
71358,
71359,
71360,"(18.9387711, 72.8353355)"
71361,
71364,"(25.7742658, -80.1936589)"
71365,"(9.3412629, -74.4950717)"
71367,"(25.2856329, 51.5264162)"
71368,
71370,"(34.9823018, 33.1451285)"
71372,"(43.1798743, -0.2621768)"
71373,"(48.7585462, 9.6882634)"
71375,"(51.04483545, -1.2434093603442158)"
71376,"(22.3511148, 78.6677428)"
71377,"(51.8277408, 9.0207583)"
71378,"(-33.0191604, 27.8998573)"
71381,"(25.0659637, 55.1713403)"
71383,"(42.3788774, -72.032366)"
71385,"(30.2711286, -97.7436995)"
71386,"(18.1152958, -77.1598454610168)"
71388,"(22.3511148, 78.6677428)"
71389,"(34.395342, -111.7632755)"
71390,"(17.38878595, 78.46106473453146)"
71391,"(54.7023545, -3.2765753)"
71393,"(22.3511148, 78.6677428)"
71394,"(17.63612885, 74.29827807601782)"
71396,"(51.5073219, -0.1276474)"
71397,
71399,"(-27.9727798, 153.3064869)"
71400,"(41.2813163, 69.2485349)"
71401,"(17.38878595, 78.46106473453146)"
71402,
71403,"(6.9898705, 79.8927094)"
71404,"(35.6490278, 139.6960951)"
71405,"(22.3511148, 78.6677428)"
71406,"(42.6384261, 12.674297)"
71408,"(35.672803, 47.0124376)"
71410,"(26.6959045, 83.1106533)"
71412,"(47.2286086, 65.2093197)"
71413,"(40.4416941, -79.9900861)"
71414,"(22.2793278, 114.1628131)"
71415,"(12.7328844, 77.8309478)"
71417,"(40.1776121, 44.5125849)"
71419,"(22.2793278, 114.1628131)"
71420,"(22.8176662, 70.8345928)"
71421,"(51.0834196, 10.4234469)"
71424,"(12.9791198, 77.5912997)"
71425,"(51.0834196, 10.4234469)"
71426,"(52.5170365, 13.3888599)"
71427,"(25.7742658, -80.1936589)"
71429,"(22.3511148, 78.6677428)"
71430,"(51.5156177, -0.0919983)"
71431,"(43.8222157, 17.6896937)"
71432,"(17.38878595, 78.46106473453146)"
71434,"(-32.9322997, 27.7426103)"
71435,"(14.5605501, 121.0764246)"
71436,"(12.9791198, 77.5912997)"
71437,"(11.535987, 79.4824392)"
71439,"(-29.8188619, 24.4124127)"
71440,"(48.8699476, 2.3254321)"
71441,"(25.1446897, 67.1847767315734)"
71442,
71443,"(25.7742658, -80.1936589)"
71444,"(-32.9322997, 27.7426103)"
71445,"(11.535987, 79.4824392)"
71446,"(22.3511148, 78.6677428)"
71448,
71449,"(52.0949753, 5.109708)"
71450,"(54.7023545, -3.2765753)"
71451,"(13.0801721, 80.2838331)"
71452,"(14.5906216, 120.9799696)"
71453,"(52.3152187, 0.0170499)"
71454,"(12.9355834, 77.6039135)"
71455,"(15.8142734, 78.0267508)"
71456,"(28.5368964, 77.22223871139914)"
71458,"(25.3585432, 55.3895321)"
71459,"(41.8755616, -87.6244212)"
71460,"(40.5534365, -74.531544)"
71464,"(26.8105777, 73.7684549)"
71465,"(52.5050033, -1.964396123331272)"
71468,
71469,
71472,"(56.6967667, 36.7783849)"
71474,"(41.8755616, -87.6244212)"
71475,"(21.5810088, 39.1653612)"
71477,"(38.8949855, -77.0365708)"
71478,"(26.8105777, 73.7684549)"
71480,"(13.0801721, 80.2838331)"
71481,"(38.6268039, -90.1994097)"
71483,"(14.5121499, 121.02204702064273)"
71484,"(39.7837304, -100.4458825)"
71485,"(53.335702600000005, -2.8496139978869777)"
71486,"(25.7742658, -80.1936589)"
71488,"(39.8866202, 139.8473949)"
71489,"(-28.8166236, 24.991639)"
71491,"(13.0801721, 80.2838331)"
71492,"(26.30414915, 92.71605974430346)"
71493,"(44.3053476, 17.5961467)"
71494,"(29.7857853, -95.8243956)"
71495,"(34.2331373, -102.4107493)"
71496,
71497,"(22.3511148, 78.6677428)"
71498,
71499,"(22.3511148, 78.6677428)"
71501,
71502,
71504,"(-36.7588767, 144.2825931)"
71506,"(35.609985, 140.118126)"
71507,
71508,"(-24.7761086, 134.755)"
71510,"(-6.8699697, -75.0458515)"
71511,"(51.5073219, -0.1276474)"
71513,
71514,"(-33.3277089, -60.2165909)"
71515,"(20.3333331, -103.6666671)"
71516,"(47.3723941, 8.5423328)"
71518,"(41.1414855, -73.3578955)"
71519,"(26.8381, 80.9346001)"
71522,"(52.5410591, -1.3729379)"
71523,"(51.5967688, -0.33727515543507014)"
71524,"(-25.2303005, 121.0187246)"
71525,"(51.0834196, 10.4234469)"
71527,"(12.9791198, 77.5912997)"
71530,"(18.9387711, 72.8353355)"
71532,"(6.4550575, 3.3941795)"
71533,"(21.1864607, 72.8081281)"
71534,"(43.4849133, -71.6553992)"
71535,"(50.8424384, 0.4675723)"
71536,"(42.21854595, -87.96208650521724)"
71538,"(33.6938118, 73.0651511)"
71539,"(43.6166163, -116.200886)"
71540,"(18.5120264, 73.885767)"
71541,"(54.6832568, 25.2788091)"
71542,"(42.21854595, -87.96208650521724)"
71544,"(46.603354, 1.8883335)"
71545,"(1.357107, 103.8194992)"
71546,"(50.8036831, -1.075614)"
71547,"(3.15025555, 101.76021009194159)"
71549,
71551,
71552,"(10.7226226, -10.7083587)"
71553,"(51.5156177, -0.0919983)"
71554,"(23.7952809, 86.4309638)"
71555,"(53.7593363, -2.6992717)"
71556,"(18.9387711, 72.8353355)"
71557,"(52.4983303, 4.8122972)"
71559,"(18.798880949999997, 98.98880008193187)"
71562,"(-33.8548157, 151.2164539)"
71564,"(26.1551249, 50.5344606)"
71565,"(34.0536909, -118.2427666)"
71566,"(43.216505, -123.3417381)"
71569,"(28.5726442, 77.3547609)"
71570,"(44.9391565, -123.033121)"
71571,"(13.0801721, 80.2838331)"
71572,"(35.6729639, -79.0392919)"
71574,
71576,
71578,"(-33.8548157, 151.2164539)"
71581,"(31.199004, 29.894378)"
71582,"(52.2337172, 21.07141112883227)"
71583,"(51.5073219, -0.1276474)"
71585,"(12.9791198, 77.5912997)"
